0,1
Comments,Some ferrug seds @ 25m
Comment,SOME FE STAINING ON JOINT SURFACES
Comments,some FGR chips
comments,Some Fill
COMMENT,some finegrained disseminated pyrite
Comment,SOME FINE GRAINED QZ
Comment,some fine grained QZ grains
Comment,"""some fine grained QZ grains, coarsening at basal contact, rare chlorite clasts"""
Comments,SOME FINE QUARTZ+EPIDOTE+-PYRITE VEINS USUALLY TO <1MM BUT SOME >1MM
Lith_Desc,some fine qz veins
Comments,some flat schistose chips
Comments,some flat shale
Comments,SOME FLECS OF COARSE BITOTITE
Lith_Desc,Some fol chips after Fv?
Comments,Some fol chips after Fv?   (Colour):  ltbr
Lith_Desc,Some foliated basaltic frags
Lith_Desc,some foliated Lf
Lith_Desc,Some fol Lsr after Um. Qv 42-45m
Comments,Some fol Lsr after Um. Qv 42-45m   (Colour):  kh
Lith_Desc,Some fol/sch TcChSt
Comments,Some fol/sch TcChSt   (Colour):  kh
Comments,SOME FOO
Major Desc,Some fox stng.
Major Desc,Some fox stng. 30% GAP @ 49-50m.
Lith_Desc,some Fp chips 35-36m
Lith_Desc,"someFpchips,wet31mdown,freshh2"
comments,some fracture related oxidation
comments,some fracture related oxidation less than 10% of whole rock
Comments,"""some fractures have limonite coating and minor sulphides, inc. pyrite."""
Comments,some fracturing (chips of diferent sizes). Small amount water 2.66mS; 6.25pH
Comments,some fracturing with qz infill but nothing out of the ordinary
Comments,some fragmental shale in clays
Lith_Desc,Some fragments are iron stained
Comments,SOME FRAGMENTS OF FOO.
Comment,SOME FRAGS HAVE IRFM/BA APP.
Comments,some frag's of indurated siltstone
Comment_2,some frag's of iron pan
Comments,some frags strongly chl & fol
Comments,some frags v weakly fizz
Comments,some fr chips and some saprolite mafic
Comment_2,some fresh basalt frag's
Comments,some fresh chips
Lith_Desc,Some fresh looking basalt?
Comments,some fuchsite
Comments,some fxtm GPG present
Comments,some gal  minor calcite
Comments,Some garnet at transition from previous layer
Comment,"""SOME GHOSTED PHENOS, RARE CLASTS"""
Comments,some glassy bands that may be glassy veins ?
comments,some glassy qtz veins (<1%)
Lith_Desc,some Go float
Comments,Some good layers of Mt in Bmm
Comments,some GPG present
Comment,Some graded bedding - fining uphole
Comments,some gravel zones
Comment,Some Green Blue Mica
Comments,some green chert
Comments,SOME GREEN CLAYS
Comments,SOME GREEN FRAGS -TRACE
Lith_Desc,some greenish clays
Lith_Desc,some greenish clays & Mn
Lith_Desc,some greenish clays & Mn definite transported
Lith_Desc,some green kaolin
Comments,SOME GREEN STREAMBEDENRICHMENT
Comments,SOME GREEN STREAM BED ENRICHMENT
Comments,SOME GREENY CLAYS (M)
Lith_Desc,Some grit
Comments,Some Gr mineral in vn Nickleriferous?
Comment,some gypsum
Lith_Desc,Some gypsum
Lith_Desc,"Some gypsum, minor scree"
Comment,some gypsum present wiythin waxy clays
Lith_Desc,some Gy sed chips Qz+li
Description/Notes,some haematite staining along fractures as well as being pervasive. Some chips pale grey - plag-qtz-biotite. Still very weathered
Comments,some hard aphanitic chips
Comments,some hard brownish ciliceous chips
Comments,some hard chips
Comments,"some hard chips, trace talc"
Comments,SOME HARDER FRAGS
Comments,some hard flat chips
Lith_Desc,some hardrock as below
Comments,some hard siliceous chips
Comments,some hard siliceous schist chips
Comments, Some He.
Comments,SOME HEM ALT IN BLEBS 1%
Comments,SOME HEMATITE
Comments,SOME HEMATITE DUSTING OF FELDSPAR
Comments,some hematitic blotches afer sulphide?
Comments,some hematitic schist
COMMENTS,SOME HIGHLY WEATHERED/ALTERED ROCK
Comments,Some highly weathered narrow veins throughout.
Comment,"""Some hints of laminae in sections piched out by si/ca alt but very inditinct. Minor qtz, poss fg dac, phyric comp suggestions. Some clasts at contact."""
Comments,some hyaloclastile infill fractures
comments,some incipient weathering next 22m
Comment,some indurated laminated chips
Comments,SOME INDURATED ZONES SLIGHTLY RICHER IN MAFIC MINERALS PRE OX.
Comments,Some interbedded sediment; shale?
Comments,some interstitial qtz
Lith_Comment,some intervals foliated.
Lith_Comment,some intervals more weathered then others
comments,Some intervals show laminations
Lith_Comment,some intervals with more pyrite then others
Comment_2,some iron alt. also
Comment,some iron rich frag's
Comment,"""some iron rich frag's, chips are a dark burgandy"""
Comment_2,some iron staining within rare fragments
Comments,some ironstone
Comments,SOME IRONSTONE BANDING
Lith_Desc,Some ironstone fragments
Comment,"""SOME IRREGULARLY DISTRIBUTED ROUNDED QZ UP TO 4mm, O.5m BROKEN ZONE AND INTERFINGERED BASAL CONTACT, VFG IRREGULARLY DISTRIBUTED EUHEDRAL MGT"""
Comment,some irregularly shaped siliceous clasts
Comment,SOME ISOLATED FOLIATED ZONES 229-230m VERY CGN'D AND 1% DS PY
Comments,some IVT xenoliths
Comment,"""Some jig fit bx txt, slightly rotated. Infilled w/ strong clt alt slst ?"""
Comment,SOME JOINTS SHRD
Comment_2,some KA also present
Comment,some Ka/chlorite
Comment,some kaolin clay
Lith_Desc,some ka replaced by tc
Comment,SOME LARGE 30cm BLOB OF GV4 BLT IN GV3 RHD - CLASTS? BIMODAL?
Comments,SOME LARGE BIOTITE ACCUMULATIONS
Comments,SOME LARGE BIOTITE FLAKES
Comments,"""SOME LARGE BIOTITE FLAKES, PROBABLY FROM PEGMATITIC ROCK"""
Comment,"""some large felsic clasts in gy g'mass at top, remainder pebble sized gy dac frags in darker gy Clt g'mass-almost clast supp; clasts commonly squarish in shape (?subrounded)-minor rotation (autobx; flow top bx); bx appearance less apparent near base"""
Comments,some large hard chips
Comments,SOME LARGE LATERITE CHIPS
Comments,some larger fe qtz frags. (ds)
Comment,"""Some large rounded and fractured Qz phenocrysts to 8mm, mod foliated with vague gy highlights"""
Comments,some laterite gravel zones
Comment,Some Laterite (minor)
Comment,Some Layers weakly magnetic.
Comments,some layers with high Mt & coarsely bedded. Possible ore.
Comment,some lens-shaped chlorite clasts stretched in the foliation
Lith_Desc,Some Lf as above
Lith_Desc,Some Lf scree
Lith_Desc,some Lf scree as above
Comment,some lg.textures=Dolermite
Comments,SOME LIGHT GREEN FRAGS
Comments,SOME LIGHT GREEN FRAGS - BLEACHED?
Comments,some lime green chips
Comments,SOME LIME GREEN CLAYS 
Comment,some limonite and leucoxene
Lith_Desc,some limonitic laterite
Comment,SOME LIM STAIN
Comments,SOME LITHIC FRAGS BLEACH UMAFIC?
Lith_Desc,Some localized SI and magnetite alteration
Comments,"""some lower saprolite, Ag saprock at 17m"""
Major Desc,Some macro scale open fdg evident.
Comments,some mafic?
Comments,SOME MAFIC BANDS
Comments,some mafic chips
Comment,SOME MAFIC CHIPS?
Comment,some mafic clay
Comments,SOME MAFIC DOMINANT BANDS IN GNEISS
Comments,SOME MAGNETIC CHERT ? CHILLED MARGIN PRESENT
Comments,some magnetic chips
Comment,some magnetite
comments,"""some magnetite involved in groundmass next to contact, includes weathered pgyrite"""
Comments,some magntic ultramafic; big amphiboles
Comments,some massive goethite
Comments,Some massive Py
Comments,Some massive Py in MVB
Lith_Desc,Some massive thoeitic Mv-wk C
Lith_Desc,some Mb?
Lith_Desc,"Some Mb fragments,hit bedrk"
comments,Some MBO intervals are partly magnetic
Comments,"some medium grey clay, possible trace talc"
comments,"""Some MHEM, mostly schist"""
Description/Notes,some minor CG biotite
Comment,SOME MINOR CHIP
comments,Some minor clasts of MBF
Comment,SOME MINOR CLASTS TO 1cm
Comments,some minor hematite staining
Comments,SOME MINOR HEMATITE STAINING OF FELDSPARS
Comments,SOME MINOR HEM LINEAR ALT  MAGNETITE
Comment,some minor Mb
Comment,Some minor SIEP veining
Comments,SOME MINOR SILICA REPLACEMENT
Comments,some minor silicification
Lith_Desc,Some Mn nodules
Lith_Desc,Some Mn staining
Comments,some more intense chlorite alt. aas selvages to qtz filled fractures?
Comments,SOME MORE MAFIC BANDS
Comments,some MOX and some fr with saprock
comments,SOME MPY
Comment,some musc
Comment,some Muscovite
Lith_Desc,some muscovite alter.(tufface?
Comments,"""SOME MUSCOVITE IN GRANITIC ROCK, POSSIBLY S-TYPE GRANITE ??"""
Comments,some mw felsic rock chips present 
Lith_Desc,some mylonitised chips
Comments,some my magnetic chips present
COMMENTS,some Nes contamin.
Lith_Desc,Some nontronite
comments,some odd variations/units within
Comment,"""Some of original rock textures now visible, still strongly weathered"""
Comment,Some of the larger feldspars show faint zoning
Comments,SOME OF THE QZ VN MATERIAL APPEARS TO HAVE TR WITH IT.
Comment,Some of the veins have pink carbonate
Comments,some opaline caprock
Comments,some opaline silica
Comments,"""SOME OPAQUE WHITE QUARTZ VEINS TO AT LEAST 5MM, NO SULPHIDE PRESENT, WET SAMPLE"""
Comments,some oxides
Comments,Some oxidisation coming back in - slight orange discolourisaton. Fuschite spots.
comments,Some oxidised veins
comments,SOME OXIDISED VEINS AND CHLORITE WHISPS
Comments,some pale clay
Lith_Desc,Some pale eluvium
Comments,some pale flat chips
Comments,some pale grey talc carb rock chips
Comments,SOME PALID (GREENY) CLAYS
Comments,SOME PALLID GREEN CLAYS
Comments,some parallel qtz veins
Lith_Desc,Some pebbles then saprolite clays
Comments,SOME PERVASIVE HEM ALT
Comment,"""some phenocrysts ghosted by silica alteration, foliation variable"""
Comment,some phenocrysts ghosted in zones of strong alteration
Comments,some pieces of unweathered grey shale
Comments,some pink carbonate
Comments,SOME PIS. LAT
Lith_Desc,some piso development
Comments,some pisolites
Lith_Desc,Some pisolites
Lith_Desc,some pisolith
Lith_Desc,some pisolitic laterite
Lith_Desc,some pisolitic Lf
Lith_Desc,some pisolths
comments,some pk faf
Comments,some platey chips
Comment,"""Some preserved lithic fragments and qtz grains, broken-crumbly"""
Comments,Some puggy clays in this zone
Comments,SOME PURE BIOTITE BLEBS
Comments,Some PY also.
Comment,"""some Py on laminat6ions, very fine possibly an Exhalite"""
Comments,some pyr in fragments ?
comments,Some pyrite
Comments,"""SOME PYRITE ASSOCITAED WITH AMPHIBOLITE, MOST IN GNEISS"""
Lith_Desc,some Qac as above
Lith_Desc,some Qap
Lith_Desc,"some Qap,Qac contam"
Lith_Desc,"someQap,Qac contam"
Lith_Desc,some Qaq
Lith_Desc,"some Qas,c contam"
Lith_Desc,some Qas contam
Lith_Desc,"someQas,Qac contam"
Lith_Desc,Some Qcal
Lith_Desc,"Some Qcal, minor gypsum"
Lith_Desc,Some Qcal & surface silicific.
Lith_Desc,some Q contam
Lith_Desc,some Qe
Lith_Desc,some Qe as above
Lith_Desc,"Some Qe, Tholeite"
Lith_Desc,some q phenorysts+cl
Comments,some qtz
Lith_Desc,Some qtz+feldspar.fragments
Comment,some qtz frag's
Comments,some qtz. frag's
Description/Notes,some qtz/gg chips with mixed MX
Comments,SOME qtz LAG AT SURFACE
Comment,SOME QTZ PHENOS SHOW TWINNING
Comments,Some qtz & qtz-carb veins and veinlets with minor deformation throughout. Some crenulation towards base of unit.
Comment,some qtz to 3mm; ?faulted contact; EOH
Comments,some qtz veining
comments,some qtz veining.
Comments,some Qtz veins
comments,some quartz (carbonates leached) gravels
Comment,"""Some quartz rich zones, quartz clasts to 0.5cm"""
Comments,SOME QUARTZ VEINS TO 10MM
Lith_Desc,Some quite coarse biotite (like Fta) from
Comments,some quite rich qz-py veins
Comment,some QZ
Comment,some QZ and ferruginous nodules
Comment,"""some QZ at 102-104m, trace SP at 114m"""
Comment,"""some QZCA veining, slickensides on joint surfaces"""
Lith_Desc,some qz contam
Lith_Desc,some Qz contam
Lith_Desc,some qz is rounded
Comments,Some QzPy chips
Comments,Some QzPy more siliceous
Comments,Some QzPy ore zone 
comments,some qz py veining
Comments,Some QzPy wk lode sx?
COMMENTS,"""SOME QZ ST ALSO, POSSIBLY OTHER SULPHIDES ALSO PRESENT ??CR/???AS - EOH"""
Lith_Desc,some qz stringers
Comment,"""SOME QZ UP TO 8mm VARIABLY DISTRIBUTED, SI ALT, WISPY SE, BECOMING WEAKLY CHLORITIC TOWARDS BASE, SOME BRECCIATION- HIGHLIGHTED BY SI ALT"""
comments,some qz veining
Lith_Desc,some qz veining with py.Some
Comments,some rdbr and lgy clay.  99% clay; 1% silt.  Slightly more MOISTure than previous.  Sample will stick together when squeezed.  Crumbly;  rare plastic clay.  Most MOISTURE for the top part of profile.  MOIST.
Lith_Desc,Some rdbr Qe
Lith_Desc,Some rdbr Qe asbelow
Lith_Desc,Some rdbr Qe - shear zone?
Lith_Desc,Some rd colluvial soil
Lith_Desc,Some rd Colluvial Soil
Lith_Desc,Some rd eluvial soil
Lith_Desc,Some rd Qe
Lith_Desc,"Some rd Qe, Qcal"
Lith_Desc,Some rd residual soil
Comments,SOME RECRYSTALLISATION EVIDENT ?
Comments,some recrystallized quartzite grains
Lith_Desc,Some red brown eluvial soil
Comments,some red chert
Lith_Desc,some red colluvial soil
Lith_Desc,Some red colluvial soil
Lith_Desc,some red colluvium
Lith_Desc,Some red colluvium
Comments,some reddish chips
Lith_Desc,Some red eluvial soil
Lith_Desc,Some red eluvium
Comments,some red grains or rock fragments
Comments,some red jasper
comments,some red jasperlitic BIF portions
Comments,some red jaspery chips
Lith_Desc,some residual soil
Comments,SOME ROCK FRAGS
Comment_2,some rock frags which break up under pressure but have retained structure
Comment,SOME ROUNDED PEBBLES
Comment,"""some rounded SI clasts, some chlorite banding"""
Comment,some rounded silica alteration spots
Comment,"""SOME RUC,CD FRAGS."""
Comments,"SOME RUC,CD FRAGS."
Comments,SOME SAND IN SOME INTERVALS OTHERWISE AS ABOVE - EOH - OUT OF RODS
Comments,Some saprock chips
Lith_Desc,some saprolite
Lith_Desc,Some saprolite
Comment,"""SOME SC2 TYPE QTZ BUT WITH ROUNDED 1cm CHERT CLASTS, SI ALT OP EVERYTHING 351.1-351.6m POSTRHY"""
comments,some schist
Comment,some schist at bottom of interval
comments,Some schist transition
Comments,some sed chips
comments,some sediments (?)
Comment,Some seds transitioning to clay
Comment,some sericite
Lith_Desc,some sericite chlorite alt-
Lith_Desc,Some Sericite chlorite alt
Lith_Desc,some serp
Lith_Desc,Some serpentine
Comments,some serp evident
Lith_Desc,Some serp.metamorphosed UM vol
Comments,Some shale? 
Comment,some shale has a reddish tinge
Comments,SOME SHEARING
Comments,some shearing possibly stratigraphic contact
Comment,"""some shearing, QZ-CA-CLT fil brecciation, dominant QZ vein and shear orientation (55 to CA)"""
Comment,SOME SHEARING WITH QZCARB VEINING
Comment,"""Some SI alteration as veins , some pervasive"""
Comments,Some SI altered zones.
Lith_Desc,some Sif chips
Lith_Desc,"some si Fp,q chips"
COMMENTS,some silcrete and KA also present
Comments,Some silcreted zones
Comment,some silcrete in top 2m
Comments,SOME SILICA ALTERATION INCREASE ACROSS CONTACT
Lith_Desc,"""Some silica alt, very minor Chl in veins"""
Comment,some silica clasts
Comments,"""SOME SILICA OVERPRINT OF BIOTITE+PYRITE ALTERED GNEISS, PANNED - NO GOLD"""
Comment_2,some silica rich sands present. Hole abandoned due to rods getting blocked sever
Comments,Some siliceous banding 
Comment,some siliceous bands
Comment,some siliceous bands and pyrite veins
Comments,some siliceous chips
Comment,some siliceous fragments
Lith_Desc,Some silicic fragmemts
Comment,some silicifed material present
Comments,some silicification
Comments,some silicification alteration
Comment,some silicification at basal contact
Comments,some silicification of amphibolite associated with qtz veins
Comments,some silicified Fer frags
Lith_Desc,Some silicified material alsoextends into this metre
Comment_2,some silicious alteration of umf
Comments,"""some siltstone frag's, unit is a darker beige than the unit above"""
Lith_Desc,"some si Mb? chips,fine Q vein"
Comment,Some Si spots
Comment,Some SI spots are clear but still have grain structure
Comment,some si spotting; bx at thin rhp near base; some jasper frags
Comments,some slight bleach [boundry?]
Comments,some slightly silicified frags
Comment,"""Some SLST horizons. One 30m clast, CLASTS ALTERED TO SI OR CLT"""
Comment,"""SOME SLST INTERBEDS, QTZ 1-3mm, SPARSE SUBROUNDED CLASTS TO 5mm,"""
Comments,"""some small (50mm) layers bof fine grained material, also diseminated pyrite"""
Lith_Desc,some small basaltic frags
comments,some small chert intercalations
comments,some small ferruginised quartz stringers
Comment,some small fgn's dlt fingers
Comment,"""SOME SMALL ISOLATED QV'S @ 552.4m, 566.3m, SMALL BROKEN ZONE 594-594.6m"""
Lith_Desc,some small pisolite nodules
Comment,some small qtz
Comments,some small QTZ veins with pyrite also
Lith_Desc,some small qz grains present in thin clay matrix
Comments,some soft clay
Comment,SOME SOIL
Lith_Desc,Some sp
Description/Notes,some specular haematite and vein related haematite  
Comments,some specular hematite
Comments,some specularite clusters in chips
Comments,some sph? minus
Comments,Some spinifex
Comments,some staining
Comments,some staining on fractures
Comment,"""some sTetched, angular DAC clasts, motley texture"""
Comment,SOME STRETCHED CLT BLEBS 1mm
Comments,Some strongly fol'd chips
Comments,some strongly silicified frags
COMMENTS,SOME SUB-ANGULAR FRGMTS OF DECOMPOSED BASALT
Comment,some sub angular silica and chlorite clasts
Comments,some sugary quartz in amphibole schist
Comments,some sugary qzvn
Comment_2,some sulphides evident
Lith_Desc,Some talc
Lith_Desc,some Talc Schist
Comment,some textures in Lc
Comments,something different about the BIF.  Contact?
Comment,sometimes nodular laterite
Comment,sometimes weakly silicified
comments,some tourmaline and 10cm mafic chloritic xenolith
Comment_2,some translucent chert frag's
Comments,SOME TRANSLUCENT VN QZ - VARIABLY ALTERED TO TALC
Comments,some UAC contamination from last hole
comments,Some unidentifiable ferrigenous minerals amongst clay and quartz
comments,"""some variation in grain size, foliation intensity and occasional actinolite"""
Comments,Some veining? Qz? Cb?
Lith_Comment,some veinlets with sulphides associated.
Comment_2,some vein qtz.
Lith_Desc,some vein qz
Comments,"""SOME VEINS DISCORDANT, DOMINATED BY PY BB IN LOWER 3M."""
Comments,"""SOME VERY COARSE BIOTITE ACCUMULATIONS WITH MINOR QUARTZ VEINING AND PYRITE, PANNED-NO GOLD"""
Comment,SOME VERY COARSE LEUCOXENE
Comments,SOME VERY COARSE PINK KFELDSPAR FROM GRANITIC INTRUSIVE
Comments,some very fine grained bands
Comments,"""SOME VERY ISOLATED BANDS WITH INCREASED BIOTITE, PROBABLY PRIMARY BUT MAY REPRESENT THIN ALTERATION ??"""
Comment,Some very minor epidote
Comments,Some very narrow qtz-carb veins and veinlets throughout.
Comments,Some very trace pyrite visible within some BIF intervals
Comments,"""some v fg sulphide, slightly more amp-chl alt, irregular bands/veins, selective alt leaving """"bx"""" type clasts of less alt basalt"""
Comment,SOME VIT GOE
Comments,some vitreous goetite
Comment,Some v. minor LF component beoming noticeable
Lith_Desc,some vuggy Go
Lith_Desc,some vuggy Go chips
COMMENTS,some water @ 21m
Comments,SOME WATER IN FRACTURE ZONE
Comment,some weak banding towards basal contact
Comments,some weathered phenocrysts giving name as FP not FINT
Comments,"""SOME WEATHERED SAPROCK GIVING ALMOST SAND LIKE APEARANCE, BUT DIFFERENT TO THAT AT 20M"""
Comment,SOME WELL PRESERVED FELD IN ZONES
Comment,Somewhat abrupt weathering decrease
Lith_Desc,Somewhat banded. Post foliation??
Lith_Desc,somewhat rounded
Comment,SOMEWHAT SHEARED AND SILICIFIED SILTY SANDSTONE
Lith_Desc,somewhat silicious
Comments,some white 2mm kaolinite clumps.  Saprolite.  MOIST.
Comments,Some white magnesite present.
Comment,SOME WHITE SUBROUNDED GRAINS/FRAGS UP TO 2mm WITH ALT RIMS
Comment,"""Some wk-mod foliated zones, predominantly <2-3mm f'spar as before though elongate in foliated zones, occasional patchy to banded si alteration, vein intensity increases downhole"""
Comments,Some Yellowish Actinolite
Comments,SOME ZONES IB WITH MS
Comments,SOME ZONES MORE WEATHERED THAN OTHERS -WITH IRON STAINING.
Comment,SOME ZONES OF CB SPOTTING
Comments,some zones  weathered to 2
Comments,"""Some zones weathered to 2/3, qtz noted in these zones. Many disccordant fractures to top of unit."""
Comments,So much mus!
comments,Sone ch rich intervals (max 10 cm) could be sheared up mafic.
Comments,SO NQ
Comments,sorted
Comment,So sheared that it's difficult to tell whether it's a post or SC4
Lith_Desc,souc Talc Schist
Comments,SOX AGF
Comments,SOX AGF2 NO QZ
Comments,SOX AGF & CLAY MIN FEOX
Comments,SOX AGF FRAGS MIN FEOX
Comments,SOX AGF MIN FEOX
Comments,SOX AGF MIN FEOX & CLAY
Comments,SOX AGF MIN FEOX & QZ
Comments,SOX AGF MIN QZVN & FEOX
Comments,SOX AGF QZVN MIN FEOX
Comments,SOX AGF TO CLAY MIN FEOX
Description,sox Amp
Description,sox BIF/sed
Lith_Desc,sox bleached
Comments,SOX BLEA CLAY MIN FEOX
Comments,SOX BLEA CLAY MIN FEST
Comments,SOX BLEA CLAY MIN FEST & UM FRAG
Comments,SOX BLEA CLAYS MIN FEST & FEOX
Comments,SOX BLEA CLAYS MIN SP FRAGS & FE
Comments,SOX BSLT
Comments,SOX BSLT + TR QZ
Comments,SOX CLAY
Comments,SOX CLAY MIN FE
Comments,SOX CLAY MIN FEOX
Comments,SOX CLAYS BSLT? MIN FEOX
Comments,SOX CLAYS MIN FE
Comments,SOX CLAYS MIN FEOX
Comments,SOX CLAYS MIN FEOX & QZ
Comments,SOX CLAYS MIN FEOX & QZVN
Comments,SOX CLAYS MIN FEST
Comments,SOX CLAYS MIN SP BSLT? FRAGS
Comments,SOX CLAYS MIN SP BSLT? FRAGS & Q
Comments,SOX DOL MIN FEST & FEOX
Comments,SOX DOL MIN QZVN
Comments,SOX FE ALT CLAYS
Description,sox fel gn
Description,sox felsic
Description,sox felsic gn
Lith_Desc,sox foliated micaceous mafic
COMMENTS,sox gabbro
Description,sox gn
Lith_Desc,sox li gn si mafic?
Description,sox maf
Description,sox maf?
Description,sox maf gneiss
Description,sox mag gn
Comments,SOX PORP + QZVN WH TO BK
Comments,SOX QDOL MIN FEST
COMMENTS,sox serpentinite
Lith_Desc,sox se schist?
Comments,SOX SHD BSLT? MIN FEST
Comments,SOX SHD UMFC CLAY MIN FEST
PRIM_DESCP,SP
Desc21,SPA
Comments,space fillingqcbpy vein. Py botryoidal
Comments, sparce sulphidation mags - magnetic
Comments,sparkly amphiboles/some garnets
Comment,"""Sparse 1-3mm blue qtz, very low abundance. Top FG unit grades to coarse lower unit."""
Comment,"""SPARSE 1mm PUMICE, IRREGULAR CONTACTS"""
Comment,sparse 1mm qtz
Comment,sparse amygdales
Lith_Comment,Sparse biotite crystals defining a weak foliation set in a fine grained quartz matrix.
Lith_Comment,Sparse biotite crystals defining a weak foliation set in a silicified groundmass.
Lith_Comment,Sparse biotite crystals set in a fine grained quartz matrix. Mineralised with pyrite from 67 to 68 meters.
Lith_Comment,Sparse biotite set in a silica groundmass.
Lith_Comment,Sparse biotite set in a siliceous groundmas.
Comment,sparse laminations; 1mm qtz
Comments,sparse mafic chips
Comments,sparse mafic chips present
Comment,sparse pumice; abundant qtz to 1mm
COMMENTS,"""sparse py pyrrh vns, sparse amphibole?"""
Lith_Comment,sparse pyrite disseminated.
Comments,sparse quartz phenocrysts
Description,Sparse recovery
Comment,SPARSE SCI/QZ PB'S
Comment,"SPARSE SCI/QZ PB'S,HARD,EOH"
Comment,SPARSE SLST LAM UNDULATING DISSRUPTED
Description,Sparse visible magnetite
Comments,SP band on the margin of the MRD.
Gen_Desc2,SPCR
Comment,SP DS in groundmass rather than just in proximity to stringers. More SP and Py stringers towards bottom of unit.
Lith_Desc,spec he
Lith_Desc,"spec heamatite Go,damp"
Lith_Desc,"spec he,Lc may be cav infill"
Lith_Desc,spec hem
Lith_Desc,spec hem damp sams 53-55m
Comment,SPECKELED APP. WEATH OF F/SPAR TO FE CLAYS.
Lith_Desc,Speckled black biotite granite
Lith_Desc,"Speckled chips are more weathered ~ 25%, poss. hydrothermal"
LithDescription,"""speckled dk grn-gry to white, mg-cg, tremolitised diorite"""
Comments,speckled green / white
Lith_Desc,speckled hematitic ironstone
COMMENTS,speckled matrix. Heavier core. Sulphide rich? Suggest thin section
Lith_Desc,Speckled quartz rich biotite granite
Comment_2,speckled s ap clays
Comments,speckled sap clays
Comments,"speckled sap clays, weakly foliated, trace biotite"
Comment_2,speckled sap clay with ferruginous sap chips and ironstone
Lith_Desc,speckled texture end main zone
Comments,Speckled texture - saprolite?
Comments,speckly
Description,"""Speckly Aan schist,  folded, elevated BI-CL-SE%"""
Comments,speckly colour
Comments,"""speckly colour d/t grainsize, assemblage"""
Comments,Speckly Disseminated Py
Comments,Speckly diss Py
Comments,Speckly diss Py increase
Comments,"""Speckly, occ. QzPy chips"""
COMMENTS,speck of pyrite
Lith_Desc,speck of vis' gold?
Comment,Speck of visible Au/electrum in sp vein at 1020m
Comments,"""Specks of haematite, milky quartz, brecciated + host rock - altered beyond recognition. """
Comments,"Specks of haematite, milky quartz, brecciated + host rock - altered beyond recognition. "
Comment,specks PY
Lith_Desc,Spec. malachite
Comments,specuar hem with some ultramafic interbedded
Comments,specular
Comments,specular and vitreous goethite; fracture at 128 m. plenty of water
Description/Notes,Specular haematite
Lith_Desc,specular heamatite
Comments,specular hem
Comments,specular hematite
Lith_Desc,Specular hematite
Comments,SPECULAR HEMATITE NOTED
Comments,specular hematite now goethite replaced?
Comments,Specular hematite. Strange to see it in Cherty BIF
Comments,specular hem; bif bedding conserved
Comments,specular hem very very small amount of water
Comments,specular hem; water at 99m.
Comments,Spergene enrichment??
Comment,"""S-PER-SE 121.8-122.4m, amygdales from 120-125m 2-5mm irregular clt and si filled, feldspar phyric 1-2mm, sharp lower contact"""
Comment,S-PER-SE @ lower contact
Comments,Spfx MVB coarse Amphl'ic
Comments,Spfx MVB fine Amphl'ic
Comments,Spfx MVB med Amphl'ic
Comment,SP-GN VEINS PARALLEL SE FOLIATION
Comments,sphalerite/carbonates
comments,Sphalerite epidote schist
Comments,Sphalerite Galena band.
Comments,sphalerite minis
Comments,SPHALERITE SULPHIDES? ALONG FRACTURE PLANS 0.5%
Comment,"""SPHAL, GAL AND MUSCOVITE ASSOCIATED WITH QUARTZ VEINS"""
Comment,sphal replacing altn spotting; strongly foliated / banded sphalerite at base; some vein sp at top strongly chloritic bands dk gn
Comments,Spider Fe fx's
Comment,SPIDERY ORBR SP VEINS AND BLEBBY PY VEINS THROUGHOUT UNIT
Comment,SPIDERY VEINING
Comments,SPINAFEX TEXT/TR QTZ-CARB VEIN
Lith_Desc,"Spinfx.tex,min grit.gr clay"
Lith_Desc,"Spinfx.tex.,small py cubes"
Comment,spinifex basalt trem?
Lith_Desc,Spinifex metabasalt with possible weak
Lith_Desc,spinifex most is very fine
Lith_Desc,spinifex relict textured clay
Comment,spinifex siliceous basalt
Lith_Desc,Spinifex text
Lith_Desc,Spinifex text+az & ma
Comments,spinifex textural meta-basalt
Comments,spinifex texture
comments,spinifex texture??
comments,Spinifex texture
Lith_Desc,Spinifex texture?
Lith_Desc,SPINIFEX TEXTURE
Comments,Spinifex texture?   (Colour):  gngy
Lith_Desc,spinifex textured
Lith_Desc,Spinifex textured
Lith_Desc,Spinifex textured basalt
Comments,"""spinifex textured ferrug cl-amph umf rock, siliceous with qz phenocrysts"""
Comments,"spinifex textured ferrug cl-amph umf rock, siliceous with qz phenocrysts"
Comments,spinifex textured komatiitic basalt
Lith_Desc,Spinifex-textured mafic-ultrac
Lith_Desc,Spinifex textured metabasalt.
Lith_Desc,Spinifex textured metabasalt with increased
Lith_Desc,"spinifex textured, micaceous"
Lith_Desc,spinifex textured silicified meta-basalt
Comment_2,spinifex textured um
Comments,"""spinifex textured umf, poss ex-komatiite, strong serp alteration"""
Comment_2,spinifex textured um - very talcose
Lith_Desc,Spinifex textured weathered
Comments,"spinifex texture evident, soft"
comments,"""spinifex texture from chlorite-altered pyx xls, up to 5mm long. Abundant 0.5mm white xls - magnesite?? Possibly a mafic."""
Lith_Desc,spinifex texture in metabasalt minimal
Comments,"spinifex texture, peridotite or komatiite, medium grained"
Lith_Desc,"spinifex texture, silicified meta-basalt"
Lith_Desc,Spinifex? Texture silicified ultramafic
