Company_ID,CollarID,Fromdepth,Todepth,Comapny_Lithocode,Company_Lithology,CET_Lithology,Score,
141,993861,54,55.0,Ncl,Clay loams and Clay,mud,101,
141,993857,5,6.0,Nnd,Sand,bioclastic,101,
141,993860,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,993860,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,993857,5,6.0,Nnd,Sand,bioclastic,101,
141,993858,124,125.0,Sd,Dolomite,dolostone,100,
141,993858,124,125.0,Sd,Dolomite,dolostone,100,
141,1399612,148,149.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,173,174.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,173,174.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,0,1.0,Nnd,Sand,bioclastic,101,
141,1399613,0,1.0,Nnd,Sand,bioclastic,101,
141,1399612,148,149.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,23,24.0,Nnd,Sand,bioclastic,101,
141,1399615,23,24.0,Nnd,Sand,bioclastic,101,
141,993861,101,102.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993861,101,102.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993859,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993860,89,90.0,Ncl,Clay loams and Clay,mud,101,
141,993860,89,90.0,Ncl,Clay loams and Clay,mud,101,
141,993859,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,70,71.0,Ng,Gravel,gravel,101,
141,1399616,70,71.0,Ng,Gravel,gravel,101,
141,993860,30,31.0,Nnd,Sand,bioclastic,101,
141,1399616,22,23.0,Nnd,Sand,bioclastic,101,
141,1399616,22,23.0,Nnd,Sand,bioclastic,101,
141,993857,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,102,103.0,Ncl,Clay loams and Clay,mud,101,
141,993861,65,66.0,Ng,Gravel,gravel,101,
141,993861,65,66.0,Ng,Gravel,gravel,101,
141,1399615,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,47,48.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,57,58.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,57,58.0,Ncl,Clay loams and Clay,mud,101,
141,993857,22,23.0,Nnd,Sand,bioclastic,101,
141,993857,22,23.0,Nnd,Sand,bioclastic,101,
141,993857,32,33.0,Nnd,Sand,bioclastic,101,
141,993857,32,33.0,Nnd,Sand,bioclastic,101,
141,993858,97,98.0,Ng,Gravel,gravel,101,
141,993858,97,98.0,Ng,Gravel,gravel,101,
141,993860,190,191.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,190,191.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,30,31.0,Nnd,Sand,bioclastic,101,
141,1399614,25,26.0,Nnd,Sand,bioclastic,101,
141,1399616,39,40.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,39,40.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,25,26.0,Nnd,Sand,bioclastic,101,
141,993861,34,35.0,Nnd,Sand,bioclastic,101,
141,993858,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993858,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,993861,34,35.0,Nnd,Sand,bioclastic,101,
141,1399612,174,175.0,Sd,Dolomite,dolostone,100,
141,1399612,174,175.0,Sd,Dolomite,dolostone,100,
141,1399614,12,13.0,Nnd,Sand,bioclastic,101,
141,1399614,12,13.0,Nnd,Sand,bioclastic,101,
141,1399616,91,92.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,91,92.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399613,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,142,143.0,Sd,Dolomite,dolostone,100,
141,1399614,142,143.0,Sd,Dolomite,dolostone,100,
141,993857,136,137.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,136,137.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,20,21.0,Nnd,Sand,bioclastic,101,
141,1399614,20,21.0,Nnd,Sand,bioclastic,101,
141,1399612,173,174.0,Sd,Dolomite,dolostone,100,
141,1399614,75,76.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,75,76.0,Ncl,Clay loams and Clay,mud,101,
141,993857,69,70.0,Ncl,Clay loams and Clay,mud,101,
141,993857,69,70.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,173,174.0,Sd,Dolomite,dolostone,100,
141,1399615,17,18.0,Nnd,Sand,bioclastic,101,
141,1399615,17,18.0,Nnd,Sand,bioclastic,101,
141,1399615,109,110.0,Ncl,Clay loams and Clay,mud,101,
141,993857,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,993857,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,7,8.0,Nnd,Sand,bioclastic,101,
141,1399615,7,8.0,Nnd,Sand,bioclastic,101,
141,1399612,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,109,110.0,Ncl,Clay loams and Clay,mud,101,
141,993857,12,13.0,Nnd,Sand,bioclastic,101,
141,993857,12,13.0,Nnd,Sand,bioclastic,101,
141,993859,19,20.0,Nnd,Sand,bioclastic,101,
141,993859,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,993859,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,993859,19,20.0,Nnd,Sand,bioclastic,101,
141,993857,178,179.0,Sd,Dolomite,dolostone,100,
141,993861,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,993861,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,115,116.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,115,116.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,66,67.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,63,64.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,63,64.0,Ncl,Clay loams and Clay,mud,101,
141,993857,178,179.0,Sd,Dolomite,dolostone,100,
141,993858,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993858,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993858,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993858,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993860,159,160.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,159,160.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,92,93.0,Ncl,Clay loams and Clay,mud,101,
141,993860,188,189.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,188,189.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,130,131.0,Sd,Dolomite,dolostone,100,
141,1399613,130,131.0,Sd,Dolomite,dolostone,100,
141,993860,92,93.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,28,29.0,Nnd,Sand,bioclastic,101,
141,1399612,116,117.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,116,117.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,127,128.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,127,128.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,102,103.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,102,103.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,993859,78,79.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,28,29.0,Nnd,Sand,bioclastic,101,
141,1399615,39,40.0,Ncl,Clay loams and Clay,mud,101,
141,993860,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,993860,77,78.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,94,95.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,94,95.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,39,40.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993859,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,993859,50,51.0,Ncl,Clay loams and Clay,mud,101,
141,993860,116,117.0,Ncl,Clay loams and Clay,mud,101,
141,993860,116,117.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,117,118.0,Sd,Dolomite,dolostone,100,
141,1399613,117,118.0,Sd,Dolomite,dolostone,100,
141,993859,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,993857,24,25.0,Nnd,Sand,bioclastic,101,
141,993857,24,25.0,Nnd,Sand,bioclastic,101,
141,993858,29,30.0,Ncl,Clay loams and Clay,mud,101,
141,993858,29,30.0,Ncl,Clay loams and Clay,mud,101,
141,993860,130,131.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,130,131.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,993861,25,26.0,Nnd,Sand,bioclastic,101,
141,993857,23,24.0,Nnd,Sand,bioclastic,101,
141,993857,23,24.0,Nnd,Sand,bioclastic,101,
141,993861,25,26.0,Nnd,Sand,bioclastic,101,
141,1399615,187,188.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,187,188.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,136,137.0,Sd,Dolomite,dolostone,100,
141,993858,136,137.0,Sd,Dolomite,dolostone,100,
141,993858,117,118.0,Sd,Dolomite,dolostone,100,
141,993858,117,118.0,Sd,Dolomite,dolostone,100,
141,993860,125,126.0,Ncl,Clay loams and Clay,mud,101,
141,993860,125,126.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993861,78,79.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993861,78,79.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399612,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,119,120.0,Sd,Dolomite,dolostone,100,
141,1399613,119,120.0,Sd,Dolomite,dolostone,100,
141,993857,27,28.0,Nnd,Sand,bioclastic,101,
141,993857,27,28.0,Nnd,Sand,bioclastic,101,
141,993861,3,4.0,Nnd,Sand,bioclastic,101,
141,993861,3,4.0,Nnd,Sand,bioclastic,101,
141,1399615,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,4,5.0,Nnd,Sand,bioclastic,101,
141,993858,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993858,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993859,3,4.0,Nnd,Sand,bioclastic,101,
141,993859,3,4.0,Nnd,Sand,bioclastic,101,
141,1399612,4,5.0,Nnd,Sand,bioclastic,101,
141,993861,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,162,163.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,162,163.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399616,44,45.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,44,45.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,30,31.0,Nnd,Sand,bioclastic,101,
141,1399612,30,31.0,Nnd,Sand,bioclastic,101,
141,1399613,8,9.0,Nnd,Sand,bioclastic,101,
141,1399613,8,9.0,Nnd,Sand,bioclastic,101,
141,1399616,25,26.0,Nnd,Sand,bioclastic,101,
141,1399616,25,26.0,Nnd,Sand,bioclastic,101,
141,993861,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,158,159.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,158,159.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993860,43,44.0,Ncl,Clay loams and Clay,mud,101,
141,993859,73,74.0,Ncl,Clay loams and Clay,mud,101,
141,993859,73,74.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,34,35.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,34,35.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993860,43,44.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,26,27.0,Nnd,Sand,bioclastic,101,
141,1399614,26,27.0,Nnd,Sand,bioclastic,101,
141,1399616,84,85.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399616,84,85.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,993860,156,157.0,Shcc,Carbonaceous shale,mudstone,101,
141,993861,62,63.0,Ncl,Clay loams and Clay,mud,101,
141,993861,62,63.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,47,48.0,Ng,Gravel,gravel,101,
141,1399614,47,48.0,Ng,Gravel,gravel,101,
141,993860,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,993860,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,106,107.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,106,107.0,Ncl,Clay loams and Clay,mud,101,
141,993860,156,157.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,168,169.0,Sd,Dolomite,dolostone,100,
141,1399612,168,169.0,Sd,Dolomite,dolostone,100,
141,993859,131,132.0,Sd,Dolomite,dolostone,100,
141,993859,131,132.0,Sd,Dolomite,dolostone,100,
141,993859,89,90.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,71,72.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,71,72.0,Ncl,Clay loams and Clay,mud,101,
141,993859,89,90.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,164,165.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,164,165.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,41,42.0,Ncl,Clay loams and Clay,mud,101,
141,993858,110,111.0,Sd,Dolomite,dolostone,100,
141,993858,110,111.0,Sd,Dolomite,dolostone,100,
141,993860,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,993860,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,163,164.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,163,164.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,39,40.0,S,Unclassified Sediments,sediment,101,
141,1399613,39,40.0,S,Unclassified Sediments,sediment,101,
141,1399616,10,11.0,Nnd,Sand,bioclastic,101,
141,1399616,10,11.0,Nnd,Sand,bioclastic,101,
141,993858,1,2.0,Nnd,Sand,bioclastic,101,
141,993857,164,165.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,164,165.0,Ssl,Siltstone/Argillite,mudstone,101,
141,1399612,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,993861,63,64.0,Ng,Gravel,gravel,101,
141,993861,63,64.0,Ng,Gravel,gravel,101,
141,993857,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,993857,93,94.0,Ncl,Clay loams and Clay,mud,101,
141,993860,120,121.0,Ncl,Clay loams and Clay,mud,101,
141,993860,120,121.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,156,157.0,Sd,Dolomite,dolostone,100,
141,1399614,156,157.0,Sd,Dolomite,dolostone,100,
141,1399614,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,22,23.0,Nnd,Sand,bioclastic,101,
141,1399612,22,23.0,Nnd,Sand,bioclastic,101,
141,993858,1,2.0,Nnd,Sand,bioclastic,101,
141,993860,113,114.0,Ncl,Clay loams and Clay,mud,101,
141,993860,113,114.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,82,83.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,82,83.0,Ncl,Clay loams and Clay,mud,101,
141,993857,1,2.0,Nnd,Sand,bioclastic,101,
141,993857,1,2.0,Nnd,Sand,bioclastic,101,
141,993857,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,993857,60,61.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,72,73.0,Ncl,Clay loams and Clay,mud,101,
141,993859,97,98.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,103,104.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,103,104.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,97,98.0,Ncl,Clay loams and Clay,mud,101,
141,993861,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993861,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993860,165,166.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,114,115.0,Sd,Dolomite,dolostone,100,
141,993858,114,115.0,Sd,Dolomite,dolostone,100,
141,1399615,98,99.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,98,99.0,Ncl,Clay loams and Clay,mud,101,
141,993860,165,166.0,Shcc,Carbonaceous shale,mudstone,101,
141,993858,127,128.0,Sd,Dolomite,dolostone,100,
141,993858,127,128.0,Sd,Dolomite,dolostone,100,
141,993860,162,163.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,162,163.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,74,75.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,179,180.0,Sd,Dolomite,dolostone,100,
141,1399612,179,180.0,Sd,Dolomite,dolostone,100,
141,1399613,72,73.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,74,75.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,99,100.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,99,100.0,Ncl,Clay loams and Clay,mud,101,
141,993860,108,109.0,Ncl,Clay loams and Clay,mud,101,
141,993860,108,109.0,Ncl,Clay loams and Clay,mud,101,
141,993859,35,36.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,133,134.0,Sd,Dolomite,dolostone,100,
141,1399613,133,134.0,Sd,Dolomite,dolostone,100,
141,1399614,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,83,84.0,Ncl,Clay loams and Clay,mud,101,
141,993857,41,42.0,Ncl,Clay loams and Clay,mud,101,
141,993859,35,36.0,Ncl,Clay loams and Clay,mud,101,
141,993860,95,96.0,Ng,Gravel,gravel,101,
141,993860,95,96.0,Ng,Gravel,gravel,101,
141,1399615,183,184.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,183,184.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,167,168.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,993859,53,54.0,Ncl,Clay loams and Clay,mud,101,
141,993860,167,168.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,99,100.0,Ng,Gravel,gravel,101,
141,993859,57,58.0,Ncl,Clay loams and Clay,mud,101,
141,993859,57,58.0,Ncl,Clay loams and Clay,mud,101,
141,993860,147,148.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,147,148.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,99,100.0,Ng,Gravel,gravel,101,
141,993857,16,17.0,Nnd,Sand,bioclastic,101,
141,993857,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,993857,61,62.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,150,151.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,150,151.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399613,139,140.0,Sd,Dolomite,dolostone,100,
141,1399613,139,140.0,Sd,Dolomite,dolostone,100,
141,993858,17,18.0,Nnd,Sand,bioclastic,101,
141,993858,17,18.0,Nnd,Sand,bioclastic,101,
141,1399614,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993857,16,17.0,Nnd,Sand,bioclastic,101,
141,993859,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993859,87,88.0,Ncl,Clay loams and Clay,mud,101,
141,993857,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993859,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,993859,37,38.0,Ncl,Clay loams and Clay,mud,101,
141,993859,111,112.0,Ncl,Clay loams and Clay,mud,101,
141,993859,111,112.0,Ncl,Clay loams and Clay,mud,101,
141,993860,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,993860,55,56.0,Ncl,Clay loams and Clay,mud,101,
141,993857,42,43.0,Ncl,Clay loams and Clay,mud,101,
141,993860,32,33.0,Nnd,Sand,bioclastic,101,
141,993860,32,33.0,Nnd,Sand,bioclastic,101,
141,1399616,7,8.0,Nnd,Sand,bioclastic,101,
141,1399616,7,8.0,Nnd,Sand,bioclastic,101,
141,993857,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,993857,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,993857,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,993860,184,185.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,184,185.0,Shcc,Carbonaceous shale,mudstone,101,
141,993857,45,46.0,Ncl,Clay loams and Clay,mud,101,
141,993858,126,127.0,Sd,Dolomite,dolostone,100,
141,993858,126,127.0,Sd,Dolomite,dolostone,100,
141,993860,170,171.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,170,171.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,186,187.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,186,187.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,67,68.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,158,159.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,158,159.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,178,179.0,Sd,Dolomite,dolostone,100,
141,1399612,178,179.0,Sd,Dolomite,dolostone,100,
141,1399614,144,145.0,Sd,Dolomite,dolostone,100,
141,1399614,144,145.0,Sd,Dolomite,dolostone,100,
141,1399612,67,68.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,24,25.0,Nnd,Sand,bioclastic,101,
141,993861,59,60.0,Ncl,Clay loams and Clay,mud,101,
141,993861,59,60.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,128,129.0,Sd,Dolomite,dolostone,100,
141,1399614,128,129.0,Sd,Dolomite,dolostone,100,
141,1399615,166,167.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,166,167.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,121,122.0,Sd,Dolomite,dolostone,100,
141,993859,121,122.0,Sd,Dolomite,dolostone,100,
141,1399614,24,25.0,Nnd,Sand,bioclastic,101,
141,1399613,93,94.0,Ng,Gravel,gravel,101,
141,1399613,93,94.0,Ng,Gravel,gravel,101,
141,993858,39,40.0,S,Unclassified Sediments,sediment,101,
141,993857,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993857,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993859,125,126.0,Sd,Dolomite,dolostone,100,
141,993859,125,126.0,Sd,Dolomite,dolostone,100,
141,1399613,147,148.0,Sd,Dolomite,dolostone,100,
141,1399613,147,148.0,Sd,Dolomite,dolostone,100,
141,993857,160,161.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993857,160,161.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993858,39,40.0,S,Unclassified Sediments,sediment,101,
141,993859,33,34.0,Ncl,Clay loams and Clay,mud,101,
141,993860,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,993860,140,141.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,170,171.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,170,171.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,123,124.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399612,123,124.0,Shcc,Carbonaceous shale,mudstone,101,
141,993859,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,993859,52,53.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,86,87.0,Ncl,Clay loams and Clay,mud,101,
141,993859,33,34.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,88,89.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399615,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,76,77.0,Ncl,Clay loams and Clay,mud,101,
141,993858,13,14.0,Nnd,Sand,bioclastic,101,
141,993858,13,14.0,Nnd,Sand,bioclastic,101,
141,1399613,112,113.0,Sd,Dolomite,dolostone,100,
141,1399613,112,113.0,Sd,Dolomite,dolostone,100,
141,1399616,88,89.0,CalcSilDol,Dolomite with calcite silcified,dolostone,100,
141,1399615,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,993859,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,993859,70,71.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,59,60.0,Ncl,Clay loams and Clay,mud,101,
141,1399616,59,60.0,Ncl,Clay loams and Clay,mud,101,
141,993859,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,993859,115,116.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,5,6.0,Nnd,Sand,bioclastic,101,
141,1399613,5,6.0,Nnd,Sand,bioclastic,101,
141,1399613,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,1399613,56,57.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,159,160.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,159,160.0,Shcc,Carbonaceous shale,mudstone,101,
141,1399615,40,41.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,160,161.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993860,121,122.0,Ncl,Clay loams and Clay,mud,101,
141,993860,121,122.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,90,91.0,Ncl,Clay loams and Clay,mud,101,
141,1399612,160,161.0,Ssl,Siltstone/Argillite,mudstone,101,
141,993859,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,993857,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993857,91,92.0,Ncl,Clay loams and Clay,mud,101,
141,993859,48,49.0,Ng,Gravel,gravel,101,
141,993859,48,49.0,Ng,Gravel,gravel,101,
141,993860,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,993860,58,59.0,Ncl,Clay loams and Clay,mud,101,
141,1399615,0,1.0,Nnd,Sand,bioclastic,101,
141,1399615,0,1.0,Nnd,Sand,bioclastic,101,
141,1399614,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,1399614,49,50.0,Ncl,Clay loams and Clay,mud,101,
141,993859,95,96.0,Ncl,Clay loams and Clay,mud,101,
141,993859,88,89.0,Ncl,Clay loams and Clay,mud,101,
141,993860,13,14.0,Nnd,Sand,bioclastic,101,
