Company_ID,CollarID,Fromdepth,Todepth,Comapny_Lithocode,Company_Lithology,CET_Lithology,Score,Level_3,Level_2,Level_1
141,993859,107.0,108.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,108.0,109.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,109.0,110.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,110.0,111.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,111.0,112.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,112.0,113.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,113.0,114.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,114.0,115.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,115.0,116.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,116.0,117.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,117.0,118.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,118.0,119.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
141,993859,119.0,120.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993859,120.0,121.0,Ssl,Siltstone/Argillite,mudstone,101,mudstone,clastic,sedimentary rock
141,993859,121.0,122.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,122.0,123.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,123.0,124.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,124.0,125.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,125.0,126.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,126.0,127.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,127.0,128.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,128.0,129.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,129.0,130.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,130.0,131.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,131.0,132.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,132.0,133.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,133.0,134.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,134.0,135.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,135.0,136.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,136.0,137.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,137.0,138.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,138.0,139.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,139.0,140.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,140.0,141.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,141.0,142.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,142.0,143.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,143.0,144.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,144.0,145.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,145.0,146.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,146.0,147.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,147.0,148.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,148.0,149.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,149.0,150.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,150.0,151.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,151.0,152.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,152.0,153.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,153.0,154.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,154.0,155.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,155.0,156.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993859,156.0,157.0,Sd,Dolomite,dolostone,100,dolostone,carbonate,sedimentary rock
141,993860,33.0,34.0,S,Unclassified Sediments,sediment,101,sediment,sediment,sediment
141,993860,34.0,35.0,S,Unclassified Sediments,sediment,101,sediment,sediment,sediment
141,993860,35.0,36.0,Ncl,Clay loams and Clay,mud,101,mud,sediment_clastic,sediment
