,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,Score,Level 2,Level 1,CET_Litho
1534,1621,1233215,150,161,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1535,1621,1233225,84,84.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1536,1621,1233237,190,194,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1537,1621,1233105,177,179,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1538,1621,1233306,133,137,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1539,1621,1233224,240,244.31,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1540,1621,1233208,16,17,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1541,1621,1233294,0,6,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1542,1621,1233224,484,485.25,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1543,1621,1233218,160,169,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1544,1621,1233223,446,452.1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1545,1621,1233099,579,580.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1546,1621,1233238,81,88.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1547,1621,1233213,170,174,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1548,1621,1233213,183,184,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1549,1621,1233215,38,39,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1550,1621,1233223,273,280,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1551,1621,1233220,162,164,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1552,1621,1233215,37,38,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1553,1621,1233237,271,296.57,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1554,1621,1233220,167,176,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1555,1621,1233218,284,291.27,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1556,1621,1233099,400,402.3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1557,1621,1233100,21,34,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1558,1621,1233144,0,7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1559,1621,1233297,31,42,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1560,1621,1233222,331,333.85,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1561,1621,1233213,165,166,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1562,1621,1233236,129,130.45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1563,1621,1233220,188,190,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1564,1621,1233099,414,415.1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1565,1621,1233099,145,173,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1566,1621,1233218,171,178,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1567,1621,1233211,76,80,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1568,1621,1233149,5,8,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1569,1621,1233140,0,7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1570,1621,1233210,381,431.7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1571,1621,1233236,143,145.9,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1572,1621,1233215,55,56,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1573,1621,1233220,285,296.36,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1574,1621,1233141,19,30,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1575,1621,1233299,71,78,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1576,1621,1233227,59,64,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1577,1621,1233227,59,64,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1578,1621,1233137,66,71,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1579,1621,1233233,108,115.37,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1580,1621,1233220,274,278.53,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1581,1621,1233146,138,164,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1582,1621,1233095,35,42,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1583,1621,1233211,196,197,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1584,1621,1233211,180,182,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1585,1621,1233222,289,295,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1586,1621,1233207,273,295.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1587,1621,1233222,15,16,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1588,1621,1233211,197,200,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1589,1621,1233219,311,312.07,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1590,1621,1233229,61,68,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1591,1621,1233229,61,68,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1592,1621,1233220,247,252,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1593,1621,1233104,198,211,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1594,1621,1233147,37,45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1595,1621,1233179,0,9,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1596,1621,1233179,0,9,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1597,1621,1233217,15,17,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1598,1621,1233234,158,161.38,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1599,1621,1233223,10,14,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1600,1621,1233212,25,26,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1601,1621,1233222,295,296,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1602,1621,1233219,315,321.75,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1603,1621,1233224,230,233.47,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1604,1621,1233098,175,192,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1605,1621,1233155,38,168,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1606,1621,1233283,42,47,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1607,1621,1233214,344,345,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1608,1621,1233263,0,1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1609,1621,1233211,174,180,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1610,1621,1233211,160,174,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1611,1621,1233213,21,26,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1612,1621,1233222,12,13,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1613,1621,1233108,81,86,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1614,1621,1233211,159,160,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1615,1621,1233211,187,195,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1616,1621,1233217,104,105,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1617,1621,1233231,138,151,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1618,1621,1233185,109,111,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1619,1621,1233185,109,111,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1620,1621,1233223,2,3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1621,1621,1233226,93,94.95,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1622,1621,1233305,106,112,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1623,1621,1233305,106,112,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1624,1621,1233217,110,117,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1625,1621,1233098,683,683.86,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1626,1621,1233222,492,494.85,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1627,1621,1233297,66,68,NSR,no sample return,64,unclassified rock,unclassified_rock,Other
1628,1621,1233103,14,19,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1629,1621,1233212,143,144,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1630,1621,1233100,13,14,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1631,1621,1233114,69,70,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1632,1621,1233217,0,1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1633,1621,1233222,296,300,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1634,1621,1233296,22,30,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1635,1621,1233179,9,14,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1636,1621,1233179,9,14,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1637,1621,1233221,212,229.3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1638,1621,1233185,87,91,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1639,1621,1233185,87,91,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1640,1621,1233185,104,107,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1641,1621,1233144,31,33,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1642,1621,1233213,143,152,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1643,1621,1233234,129,131.8,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1644,1621,1233179,14,19,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1645,1621,1233179,14,19,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1646,1621,1233222,0,3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1647,1621,1233221,273,275.33,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1648,1621,1233127,39,44,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1649,1621,1233127,39,44,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1650,1621,1233095,55,60,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1651,1621,1233211,86,87,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1652,1621,1233296,30,34,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1653,1621,1233297,12,20,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1654,1621,1233231,130,134,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1655,1621,1233231,130,134,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1656,1621,1233098,615,629.1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1657,1621,1233219,322,335.8,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1658,1621,1233219,304,307.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1659,1621,1233147,45,49,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1660,1621,1233217,242,245.3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1661,1621,1233142,86,90,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1662,1621,1233221,210,211.45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1663,1621,1233099,182,195,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1664,1621,1233215,124,129,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1665,1621,1233213,64,65,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1666,1621,1233095,46,55,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1667,1621,1233222,315,323.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1668,1621,1233221,275,277.25,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1669,1621,1233098,674,676.18,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1670,1621,1233219,302,304.08,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1671,1621,1233147,75,81,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1672,1621,1233207,141,142,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1673,1621,1233219,300,302.64,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1674,1621,1233213,40,43,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1675,1621,1233221,235,271.05,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1676,1621,1233306,17,22,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1677,1621,1233306,17,22,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1678,1621,1233233,106,107.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1679,1621,1233283,32,42,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1680,1621,1233104,2,3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1681,1621,1233098,629,635.45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1682,1621,1233106,28,32,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1683,1621,1233302,73,84,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1684,1621,1233231,80,86.62,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1685,1621,1233231,80,86.62,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1686,1621,1233297,42,48,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1687,1621,1233219,312,315.08,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1688,1621,1233113,191,221,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1689,1621,1233208,43,45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1690,1621,1233101,4,7,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1691,1621,1233217,13,15,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1692,1621,1233098,591,614.95,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1693,1621,1233211,85,86,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1694,1621,1233207,142,152.3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1695,1621,1233224,166,170.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1696,1621,1233147,30,37,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1697,1621,1233217,245,250,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1698,1621,1233207,295,299.6,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1699,1621,1233214,326,329.06,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1700,1621,1233237,308,327.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1701,1621,1233219,295,300.46,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1702,1621,1233211,155,157,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1703,1621,1233222,513,518.05,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1704,1621,1233220,252,256.87,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1705,1621,1233237,194,198,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1706,1621,1233213,184,186,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1707,1621,1233127,13,19,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1708,1621,1233127,13,19,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1709,1621,1233307,27,36,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1710,1621,1233296,11,14,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1711,1621,1233185,101,102,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1712,1621,1233204,116,132,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1713,1621,1233204,116,132,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1714,1621,1233213,28,29,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1715,1621,1233217,117,118,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1716,1621,1233105,68,73,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1717,1621,1233215,2,20,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1718,1621,1233105,61,66,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1719,1621,1233225,89,93.6,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1720,1621,1233267,20,24,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1721,1621,1233137,55,66,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1722,1621,1233224,190,192.19,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1723,1621,1233237,206,219,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1724,1621,1233218,330,339.35,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1725,1621,1233125,70,71,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1726,1621,1233125,60,66,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1727,1621,1233099,415,422.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1728,1621,1233154,37,44,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1729,1621,1233224,254,258.15,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1730,1621,1233212,361,370.15,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1731,1621,1233215,30,37,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1732,1621,1233224,10,13,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1733,1621,1233224,0,4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1734,1621,1233224,4,6,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1735,1621,1233208,17,18,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1736,1621,1233142,94,100,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1737,1621,1233110,120,121,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1738,1621,1233226,87,88.27,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1739,1621,1233224,470,474.7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1740,1621,1233224,18,21,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1741,1621,1233220,182,184,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1742,1621,1233210,523,532.8,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1743,1621,1233231,153,154.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1744,1621,1233127,37,39,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1745,1621,1233127,37,39,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1746,1621,1233212,43,44,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1747,1621,1233212,167,172,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1748,1621,1233208,12,16,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1749,1621,1233141,44,48,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1750,1621,1233234,140,158.1,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1751,1621,1233137,106,270,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1752,1621,1233220,184,186,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1753,1621,1233109,129,150,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1754,1621,1233222,509,513.83,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1755,1621,1233222,23,24,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1756,1621,1233227,4,10,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1757,1621,1233227,4,10,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1758,1621,1233207,165,176.85,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1759,1621,1233211,122,124,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1760,1621,1233231,151,153.2,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1761,1621,1233297,55,60,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1762,1621,1233211,147,148,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1763,1621,1233299,54,62,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1764,1621,1233104,3,8,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1765,1621,1233212,164,165,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1766,1621,1233214,345,348.85,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1767,1621,1233218,281,284.7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1768,1621,1233217,1,2,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1769,1621,1233220,269,271.25,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1770,1621,1233217,8,9,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1771,1621,1233263,30,49,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1772,1621,1233101,0,4,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1773,1621,1233213,27,28,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1774,1621,1233211,121,122,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1775,1621,1233113,178,191,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1776,1621,1233214,130,131,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1777,1621,1233229,10,14,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1778,1621,1233154,56,92,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1779,1621,1233209,0,4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1780,1621,1233231,154,160.4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1781,1621,1233299,62,71,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1782,1621,1233299,78,86,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1783,1621,1233099,176,182,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1784,1621,1233213,39,40,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1785,1621,1233231,160,166.3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1786,1621,1233216,312,320,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1787,1621,1233213,35,39,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1788,1621,1233231,137,138.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1789,1621,1233099,549,554.2,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1790,1621,1233231,166,167.7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1791,1621,1233214,131,132,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1792,1621,1233207,193,227.7,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1793,1621,1233147,54,75,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1794,1621,1233236,140,143.9,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1795,1621,1233236,103,110,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1796,1621,1233224,227,230.91,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1797,1621,1233098,174,175,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1798,1621,1233214,369,372.18,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1799,1621,1233185,97,101,U,Ultramafic rocks - undivided,80,unclassified rock,unclassified_rock,Other
1800,1621,1233185,97,101,U,ultramafic rocks undivided,80,unclassified rock,unclassified_rock,Other
1801,1621,1233108,88,116,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1802,1621,1233121,100,102,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1803,1621,1233185,117,119,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1804,1621,1233098,496,497.45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1805,1621,1233271,26,33,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1806,1621,1233299,14,18,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1807,1621,1233185,115,117,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1808,1621,1233106,0,4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1809,1621,1233157,90,106,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1810,1621,1233224,181,189.55,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1811,1621,1233098,253,264,SIF,Banded iron formation,71,unclassified rock,unclassified_rock,Other
1812,1621,1233231,7,12,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1813,1621,1233231,7,12,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1814,1621,1233217,2,4,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1815,1621,1233225,93,105.6,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1816,1621,1233210,218,222,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1817,1621,1233107,0,5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1818,1621,1233222,494,498,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1819,1621,1233214,329,331.85,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1820,1621,1233283,22,31,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1821,1621,1233299,37,54,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1822,1621,1233209,12,26,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1823,1621,1233222,288,289,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1824,1621,1233214,157,161,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1825,1621,1233098,660,665.56,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1826,1621,1233107,118,120,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1827,1621,1233102,12,15,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1828,1621,1233104,8,12,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1829,1621,1233108,45,52,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1830,1621,1233108,21,45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1831,1621,1233127,26,37,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1832,1621,1233127,26,37,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1833,1621,1233225,42,45,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1834,1621,1233215,43,49,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1835,1621,1233098,683,700.5,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1836,1621,1233095,60,108,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1837,1621,1233283,47,55,S,sedimentary rocks undivided,70,unclassified rock,unclassified_rock,Other
1838,1621,1233283,47,55,S,Sedimentary rocks - undivided,70,unclassified rock,unclassified_rock,Other
1839,1621,1233212,172,173,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
1840,1621,1233149,0,3,Sif,iron-formation,69,unclassified rock,unclassified_rock,Other
