"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid","id-2","collarid","fromdepth","todepth","units","accuracy","modifieddate-2","modifiedby-2","mrtfileid"
"138585915",18818289,"Min3","qtz",NULL,NULL,867324,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585914",18818289,"Min2","hem",NULL,NULL,867322,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585913",18818289,"Min1","goe",NULL,NULL,867320,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585912",18818289,"Colour1","dbr",NULL,NULL,867319,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585911",18818289,"Gsize","fg",NULL,NULL,867318,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585910",18818289,"Lith1","Sif",NULL,NULL,867313,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"138585909",18818289,"Reg","Lkf",NULL,NULL,867312,18818289,1233208,"18","19",NULL,NULL,NULL,NULL,37131
"186365726",24740901,"Alt Des2","2P",NULL,NULL,1119794,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365725",24740901,"Alt Min2","CB",NULL,NULL,1119793,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365724",24740901,"Alt Des1","2P",NULL,NULL,1119792,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365723",24740901,"Alt Min1","TC",NULL,NULL,1119791,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365722",24740901,"Hardness","M",NULL,NULL,1119781,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365721",24740901,"Weathering","F",NULL,NULL,1119780,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365720",24740901,"Grainsize","F",NULL,NULL,1119779,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365719",24740901,"Colour","1GY",NULL,NULL,1119778,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365718",24740901,"Texture1","MX",NULL,NULL,1119773,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186365717",24740901,"Lithology1","UTC",NULL,NULL,1119772,24740901,1547547,"106","107",NULL,NULL,NULL,NULL,47515
"186391435",24743975,"Alt Des1","1D",NULL,NULL,1119792,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391434",24743975,"Alt Min1","GO",NULL,NULL,1119791,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391433",24743975,"Hardness","H",NULL,NULL,1119781,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391432",24743975,"Weathering","M",NULL,NULL,1119780,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391431",24743975,"Grainsize","F",NULL,NULL,1119779,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391430",24743975,"Colour","1GY",NULL,NULL,1119778,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391429",24743975,"Texture1","BN",NULL,NULL,1119773,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"186391428",24743975,"Lithology1","SCH",NULL,NULL,1119772,24743975,1547584,"26","27",NULL,NULL,NULL,NULL,47515
"103450635",13618731,"H2O","d",NULL,NULL,620826,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450634",13618731,"SQ","g",NULL,NULL,620825,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450633",13618731,"Text","bdd",NULL,NULL,620812,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450632",13618731,"Min3","cly",NULL,NULL,620795,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450631",13618731,"Min2","mnt",NULL,NULL,620793,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450630",13618731,"Min1","sil",NULL,NULL,620791,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450629",13618731,"Colour1","dgy",NULL,NULL,620790,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450628",13618731,"Gsize","fg",NULL,NULL,620789,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450627",13618731,"Lith1","Sif",NULL,NULL,620784,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"103450626",13618731,"Reg","Lks",NULL,NULL,620783,13618731,931221,"24","28",NULL,NULL,NULL,NULL,26783
"129542080",17355621,"Comments","""vn3=cry 0.25%, pale white to green unit silicified moderately with reminant chrysotile veins & srp & chr xls. Small veinlets of silic. Frc related cross cur post rating most likely related to silicification - small black chromite spinels - no apparent sul""",NULL,NULL,792336,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542079",17355621,"Vein 1%","1",NULL,NULL,792331,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542078",17355621,"Vein 1","sil",NULL,NULL,792330,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542077",17355621,"Texture Intensity","m",NULL,NULL,792329,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542076",17355621,"Texture","cry",NULL,NULL,792328,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542075",17355621,"Structure Intensity","w",NULL,NULL,792327,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542074",17355621,"Structure","frc",NULL,NULL,792326,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542073",17355621,"Alteration Style 2","v",NULL,NULL,792325,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542072",17355621,"Alteration Intensity 2","w",NULL,NULL,792324,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542071",17355621,"Alteration 2","srp",NULL,NULL,792323,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542070",17355621,"Alteration Style 1","m",NULL,NULL,792322,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542069",17355621,"Alteration Intensity 1","s",NULL,NULL,792321,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542068",17355621,"Alteration 1","sil",NULL,NULL,792320,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542067",17355621,"Mineralisation3","srp",NULL,NULL,792319,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542066",17355621,"Mineralisation2","chr",NULL,NULL,792318,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542065",17355621,"Mineralisation1","sil",NULL,NULL,792317,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542064",17355621,"Colour","lwhgn",NULL,NULL,792316,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542063",17355621,"Grain Size","mg",NULL,NULL,792315,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542062",17355621,"Lithology 1","Au",NULL,NULL,792313,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542061",17355621,"Regolith","Fr",NULL,NULL,792312,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"129542060",17355621,"Weathering Intensity","fr      ",NULL,NULL,792311,17355621,1146531,"326.2","341.1",NULL,NULL,NULL,NULL,33853
"138590721",18818758,"Comments","jasperlitic",NULL,NULL,867356,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590720",18818758,"H2O","d",NULL,NULL,867355,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590719",18818758,"SQ","g",NULL,NULL,867354,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590718",18818758,"Text","bdd",NULL,NULL,867341,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590717",18818758,"Min4","hem",NULL,NULL,867326,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590716",18818758,"Min3","amp",NULL,NULL,867324,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590715",18818758,"Min2","sil",NULL,NULL,867322,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590714",18818758,"Min1","mnt",NULL,NULL,867320,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590713",18818758,"Colour1","gyrd",NULL,NULL,867319,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590712",18818758,"Gsize","fg",NULL,NULL,867318,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"138590711",18818758,"Lith1","Sif",NULL,NULL,867313,18818758,1233213,"213","214",NULL,NULL,NULL,NULL,37131
"86484287",11470986,"Vein2%","10",NULL,NULL,511783,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86484286",11470986,"Vein1","qtz",NULL,NULL,511780,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86484285",11470986,"Grain","vfg",NULL,NULL,511774,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86484284",11470986,"Lithology1","Ssh",NULL,NULL,511772,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86484283",11470986,"Regolith","Ls",NULL,NULL,511771,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86484282",11470986,"Colour","crpp",NULL,NULL,511769,11470986,792829,"43","45",NULL,NULL,NULL,NULL,22458
"86523425",11475335,"Comments","essentially clay - mudstone? weathered shale? minor BIF",NULL,NULL,511786,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523424",11475335,"H2O","d",NULL,NULL,511785,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523423",11475335,"SQ","gs",NULL,NULL,511784,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523422",11475335,"Mineralisation3","hem",NULL,NULL,511777,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523421",11475335,"Mineralisation2","non",NULL,NULL,511776,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523420",11475335,"Mineralisation1","cly",NULL,NULL,511775,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523419",11475335,"Grain","fg",NULL,NULL,511774,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523418",11475335,"Lithology2","Sif",NULL,NULL,511773,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523417",11475335,"Lithology1","Slc",NULL,NULL,511772,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523416",11475335,"Regolith","Lkf",NULL,NULL,511771,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"86523415",11475335,"Colour","gybr",NULL,NULL,511769,11475335,792935,"27","29",NULL,NULL,NULL,NULL,22458
"76435872",10086232,"Text","fol",NULL,NULL,471888,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"76435871",10086232,"Min1","cly",NULL,NULL,471867,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"76435870",10086232,"Colour1","rdbr",NULL,NULL,471866,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"76435869",10086232,"Gsize","vfg",NULL,NULL,471865,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"76435868",10086232,"Lith1","Utc",NULL,NULL,471860,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"76435867",10086232,"Reg","Lkf",NULL,NULL,471859,10086232,724522,"85","92",NULL,NULL,NULL,NULL,20686
"86529889",11476012,"H2O","w",NULL,NULL,511785,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529888",11476012,"SQ","g",NULL,NULL,511784,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529887",11476012,"Texture","eqg",NULL,NULL,511779,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529886",11476012,"Mineralisation3","mnt",NULL,NULL,511777,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529885",11476012,"Mineralisation2","act",NULL,NULL,511776,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529884",11476012,"Mineralisation1","chl",NULL,NULL,511775,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529883",11476012,"Grain","fg",NULL,NULL,511774,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529882",11476012,"Lithology1","Md",NULL,NULL,511772,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"86529881",11476012,"Colour","gr",NULL,NULL,511769,11476012,792948,"206","207",NULL,NULL,NULL,NULL,22458
"208358751",27459190,"MAPINFO_ID","861722",NULL,NULL,1230427,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358750",27459190,"Comments","TR QTZ",NULL,NULL,1230425,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358749",27459190,"Vein1","QZ",NULL,NULL,1230420,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358748",27459190,"Strength","L",NULL,NULL,1230419,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358747",27459190,"Mineralogy_2","MN",NULL,NULL,1230402,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358746",27459190,"Mineralogy_1","CY",NULL,NULL,1230401,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358745",27459190,"Text1","MG",NULL,NULL,1230399,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358744",27459190,"Col_1","BN",NULL,NULL,1230397,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358743",27459190,"Colour_Int","l",NULL,NULL,1230396,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358742",27459190,"Regolith_Profile","LS",NULL,NULL,1230394,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358741",27459190,"Weathering_Oxide","EW",NULL,NULL,1230393,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358740",27459190,"Code_System","GBG",NULL,NULL,1230392,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358739",27459190,"Lith3","-",NULL,NULL,1230391,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358738",27459190,"Lith2","-",NULL,NULL,1230390,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358737",27459190,"Lith1","AFI",NULL,NULL,1230389,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358736",27459190,"RockPlot","AFI",NULL,NULL,1230388,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358735",27459190,"Priority","0",NULL,NULL,1230387,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"208358734",27459190,"DataSet","WINDDINE",NULL,NULL,1230383,27459190,1664815,"59","60",NULL,NULL,NULL,NULL,52171
"239512581",32315170,"wqn","D",NULL,NULL,1423126,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512580",32315170,"m1","QZ",NULL,NULL,1423116,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512579",32315170,"pc_m1","3",NULL,NULL,1423115,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512578",32315170,"s_m1","AG",NULL,NULL,1423114,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512577",32315170,"an1","SI",NULL,NULL,1423111,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512576",32315170,"al1","M",NULL,NULL,1423110,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512575",32315170,"t_s","FGN",NULL,NULL,1423109,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512574",32315170,"t_p","SIL",NULL,NULL,1423108,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512573",32315170,"rck2","ALTN",NULL,NULL,1423107,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512572",32315170,"rck1","RSP",NULL,NULL,1423105,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512571",32315170,"co2","GY",NULL,NULL,1423104,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512570",32315170,"cv2","M",NULL,NULL,1423103,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512569",32315170,"co1","BN",NULL,NULL,1423102,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512568",32315170,"cv1","M",NULL,NULL,1423101,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512567",32315170,"wt","S",NULL,NULL,1423100,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"239512566",32315170,"DataSet","SILVERSTONE",NULL,NULL,1423095,32315170,1987208,"64","71",NULL,NULL,NULL,NULL,61088
"86528129",11475835,"H2O","d",NULL,NULL,511785,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528128",11475835,"SQ","g",NULL,NULL,511784,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528127",11475835,"Texture","bdd",NULL,NULL,511779,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528126",11475835,"Mineralisation3","qtz",NULL,NULL,511777,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528125",11475835,"Mineralisation2","goe",NULL,NULL,511776,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528124",11475835,"Mineralisation1","hem",NULL,NULL,511775,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528123",11475835,"Grain","fg",NULL,NULL,511774,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528122",11475835,"Lithology1","Sif",NULL,NULL,511772,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528121",11475835,"Regolith","Ls",NULL,NULL,511771,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"86528120",11475835,"Colour","rdgy",NULL,NULL,511769,11475835,792948,"29","30",NULL,NULL,NULL,NULL,22458
"138579513",18817752,"Comments","interbeddded oxidised mafic with indurated shale",NULL,NULL,867356,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579512",18817752,"H2O","d",NULL,NULL,867355,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579511",18817752,"SQ","g",NULL,NULL,867354,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579510",18817752,"Vn2pc","1",NULL,NULL,867346,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579509",18817752,"Vn2","pyr",NULL,NULL,867345,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579508",18817752,"Text","mas",NULL,NULL,867341,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579507",18817752,"Min4","amp",NULL,NULL,867326,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579506",18817752,"Min3","mnt",NULL,NULL,867324,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579505",18817752,"Min2","sil",NULL,NULL,867322,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579504",18817752,"Min1","cly",NULL,NULL,867320,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579503",18817752,"Colour1","gy",NULL,NULL,867319,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579502",18817752,"Gsize","mg",NULL,NULL,867318,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579501",18817752,"Lith2","Ssh",NULL,NULL,867314,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138579500",18817752,"Lith1","Sif",NULL,NULL,867313,18817752,1233110,"117","120",NULL,NULL,NULL,NULL,37131
"138588904",18818572,"H2O","d",NULL,NULL,867355,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588903",18818572,"SQ","g",NULL,NULL,867354,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588902",18818572,"Vn1pc","1",NULL,NULL,867344,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588901",18818572,"Vn1","qtz",NULL,NULL,867343,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588900",18818572,"Min3","amp",NULL,NULL,867324,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588899",18818572,"Min2","mnt",NULL,NULL,867322,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588898",18818572,"Min1","sil",NULL,NULL,867320,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588897",18818572,"Colour1","gygn",NULL,NULL,867319,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588896",18818572,"Gsize","fg",NULL,NULL,867318,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588895",18818572,"Fe_Est_Grade","L",NULL,NULL,867317,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"138588894",18818572,"Lith1","Sif",NULL,NULL,867313,18818572,1233212,"53","54",NULL,NULL,NULL,NULL,37131
"186382729",24742915,"Alt Des1","3P",NULL,NULL,1119792,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382728",24742915,"Alt Min1","LM",NULL,NULL,1119791,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382727",24742915,"Vein 1%","5",NULL,NULL,1119784,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382726",24742915,"Vein Min1","QZ",NULL,NULL,1119783,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382725",24742915,"Hardness","M",NULL,NULL,1119781,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382724",24742915,"Weathering","M",NULL,NULL,1119780,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382723",24742915,"Grainsize","M",NULL,NULL,1119779,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382722",24742915,"Colour","2OR",NULL,NULL,1119778,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382721",24742915,"Structure Intensity","1",NULL,NULL,1119777,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382720",24742915,"Structure Texture","SH",NULL,NULL,1119776,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382719",24742915,"Lithology2","VQZ",NULL,NULL,1119774,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"186382718",24742915,"Lithology1","FTU",NULL,NULL,1119772,24742915,1547572,"63","64",NULL,NULL,NULL,NULL,47515
"86530196",11476053,"Vein1%","75",NULL,NULL,511781,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530195",11476053,"Vein1","qtz",NULL,NULL,511780,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530194",11476053,"Texture","mas",NULL,NULL,511779,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530193",11476053,"Mineralisation2","cly",NULL,NULL,511776,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530192",11476053,"Mineralisation1","qtz",NULL,NULL,511775,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530191",11476053,"Grain","vfg",NULL,NULL,511774,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530190",11476053,"Lithology1","V",NULL,NULL,511772,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"86530189",11476053,"Regolith","Lrf",NULL,NULL,511771,11476053,792949,"107","110",NULL,NULL,NULL,NULL,22458
"138594924",18819180,"Comments","Jasper",NULL,NULL,867356,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594923",18819180,"H2O","d",NULL,NULL,867355,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594922",18819180,"SQ","g",NULL,NULL,867354,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594921",18819180,"Text","bdd",NULL,NULL,867341,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594920",18819180,"Min2","sil",NULL,NULL,867322,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594919",18819180,"Min1","mnt",NULL,NULL,867320,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594918",18819180,"Colour1","gy",NULL,NULL,867319,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594917",18819180,"Gsize","fg",NULL,NULL,867318,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594916",18819180,"Fe_Est_Grade","m",NULL,NULL,867317,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"138594915",18819180,"Lith1","Sif",NULL,NULL,867313,18819180,1233219,"95","108",NULL,NULL,NULL,NULL,37131
"129535409",17355187,"Comments","Pallid clays with minor silcrete",NULL,NULL,792336,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535408",17355187,"Texture Intensity","s",NULL,NULL,792329,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535407",17355187,"Texture","ble",NULL,NULL,792328,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535406",17355187,"Alteration Style 1","p",NULL,NULL,792322,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535405",17355187,"Alteration Intensity 1","m",NULL,NULL,792321,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535404",17355187,"Alteration 1","sil",NULL,NULL,792320,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535403",17355187,"Mineralisation2","sil",NULL,NULL,792318,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535402",17355187,"Mineralisation1","cly",NULL,NULL,792317,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535401",17355187,"Colour","cr",NULL,NULL,792316,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535400",17355187,"Grain Size","vfg",NULL,NULL,792315,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535399",17355187,"Lithology 1","Cztc",NULL,NULL,792313,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535398",17355187,"Regolith","Lc",NULL,NULL,792312,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"129535397",17355187,"Weathering Intensity","ew",NULL,NULL,792311,17355187,1146528,"16","17",NULL,NULL,NULL,NULL,33853
"138571363",18817067,"Comments","2% aeg; fracture at 89m",NULL,NULL,867356,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571362",18817067,"H2O","d",NULL,NULL,867355,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571361",18817067,"SQ","g",NULL,NULL,867354,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571360",18817067,"Text","bdn",NULL,NULL,867341,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571359",18817067,"Min5","rbk",NULL,NULL,867328,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571358",18817067,"Min4","qtz",NULL,NULL,867326,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571357",18817067,"Min3","aeg",NULL,NULL,867324,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571356",18817067,"Min2","sil",NULL,NULL,867322,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571355",18817067,"Min1","mnt",NULL,NULL,867320,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571354",18817067,"Colour1","gy",NULL,NULL,867319,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
