CollarID,Depth,Azimuth,Dip,
792867,0.000000,318.000000,-63.000000
792868,0.000000,338.650000,-70.750000
792869,0.000000,318.430000,-60.740000
792870,0.000000,320.200000,-66.500000
792873,0.000000,273.350000,-57.040000
792874,0.000000,321.500000,-69.000000
792876,0.000000,269.940000,-51.200000
792877,0.000000,273.200000,-64.980000
792883,0.000000,141.600000,-61.700000
792884,0.000000,139.700000,-68.280000
792886,0.000000,322.300000,-66.100000
792887,0.000000,319.500000,-64.500000
792889,0.000000,143.900000,-63.850000
792890,0.000000,129.000000,-62.100000
792891,0.000000,138.400000,-70.230000
792892,0.000000,144.300000,-74.500000
792893,0.000000,143.100000,-57.100000
792895,0.000000,138.900000,-57.000000
792896,0.000000,140.000000,-61.640000
792897,0.000000,129.000000,-60.400000
792899,0.000000,326.600000,-72.300000
792900,0.000000,177.800000,-61.800000
792901,0.000000,140.300000,-63.700000
792902,0.000000,143.100000,-67.920000
792903,0.000000,145.000000,-66.000000
792904,0.000000,278.000000,-69.000000
792906,0.000000,288.900000,-73.630000
792907,0.000000,279.600000,-60.000000
792908,0.000000,139.500000,-61.300000
792909,0.000000,138.500000,-62.700000
792910,0.000000,326.800000,-59.300000
792912,0.000000,328.600000,-72.000000
792916,0.000000,135.400000,-50.590000
792919,0.000000,149.800000,-49.360000
792921,0.000000,140.400000,-49.820000
792922,0.000000,138.200000,-55.070000
792923,0.000000,135.000000,-60.000000
792924,0.000000,135.000000,-60.000000
792931,0.000000,297.500000,-74.800000
792932,0.000000,323.800000,-58.520000
792933,0.000000,317.100000,-57.920000
792934,0.000000,319.500000,-56.760000
792935,0.000000,142.800000,-58.610000
792938,0.000000,150.000000,-59.240000
792941,0.000000,326.400000,-57.190000
153802,0.000000,90.000000,-52.000000
153803,0.000000,90.000000,-55.000000
153804,0.000000,90.000000,-60.000000
153813,0.000000,90.000000,-51.000000
153815,0.000000,90.000000,-60.000000
153816,0.000000,90.000000,-60.000000
153834,0.000000,90.000000,-59.000000
153835,0.000000,90.000000,-58.000000
323369,0.000000,97.400000,-61.610000
323371,0.000000,119.900000,-49.350000
323372,0.000000,99.800000,-64.820000
323373,0.000000,126.300000,-59.070000
323374,0.000000,90.000000,-55.000000
323375,0.000000,89.700000,-53.730000
323376,0.000000,90.000000,-60.000000
323377,0.000000,123.100000,-58.650000
323378,0.000000,53.700000,-88.750000
323380,0.000000,10.000000,-10.000000
323381,0.000000,93.200000,-64.040000
323382,0.000000,95.500000,-57.890000
323383,0.000000,89.700000,-62.460000
323384,0.000000,97.800000,-57.090000
323385,0.000000,263.800000,-79.600000
323386,0.000000,309.100000,-56.960000
323387,0.000000,133.300000,-57.400000
323388,0.000000,94.400000,-59.150000
323389,0.000000,99.800000,-60.660000
323390,0.000000,62.500000,-51.700000
323391,0.000000,98.800000,-54.360000
323392,0.000000,252.600000,-87.770000
323393,0.000000,94.400000,-41.410000
323394,0.000000,92.300000,-44.320000
323395,0.000000,114.500000,-46.000000
323396,0.000000,106.700000,-46.470000
323397,0.000000,90.000000,-60.000000
