CollarID,Depth,Azimuth,Dip,Index,X,Y,Z,
1233127,90.000000,146.700000,-90.000000,681,482431.774214,6775481.839726,396.996412,
1233127,100.000000,147.100000,-90.000000,681,482426.327827,6775490.226428,396.996412,
1233127,110.000000,146.900000,-90.000000,681,482420.852197,6775498.594066,396.996412,
1233130,0.000000,138.200000,-49.920000,694,482687.685715,6775515.337777,403.730000,
1233130,0.000000,138.200000,-49.920000,694,482675.566176,6775529.193120,397.015182,
1233130,20.000000,139.300000,-90.000000,694,482662.524208,6775544.355807,397.015182,
1233130,40.000000,139.300000,-90.000000,694,482649.628588,6775559.642752,397.015182,
1233130,60.000000,140.400000,-90.000000,694,482637.028815,6775575.174443,397.015182,
1233130,80.000000,141.500000,-90.000000,694,482625.050101,6775591.186721,397.015182,
1233130,100.000000,144.900000,-90.000000,694,482619.371735,6775599.417980,397.015182,
1233133,0.000000,137.400000,-50.310000,701,482784.896058,6775548.722788,412.147000,
1233133,0.000000,137.400000,-50.310000,701,482772.577329,6775562.441711,405.492189,
1233133,20.000000,138.600000,-90.000000,701,482759.311877,6775577.409237,405.492189,
1233133,40.000000,138.300000,-90.000000,701,482746.363973,6775592.649899,405.492189,
1233133,60.000000,141.000000,-90.000000,701,482734.386445,6775608.660592,405.492189,
1233133,80.000000,145.400000,-90.000000,701,482723.406930,6775625.375305,405.492189,
1233133,100.000000,148.000000,-90.000000,701,482713.076689,6775642.499942,405.492189,
1233133,120.000000,149.800000,-90.000000,701,482703.106979,6775659.837798,405.492189,
1233134,0.000000,0.000000,-90.000000,709,482687.668950,6775526.417194,408.102000,
1233135,0.000000,312.900000,-59.570000,710,478899.170738,6772993.934061,411.867000,
1233135,0.000000,312.900000,-59.570000,710,478906.138321,6772987.422781,409.273312,
1233135,10.000000,313.200000,-90.000000,710,478913.282526,6772980.426659,409.273312,
1233135,20.000000,315.600000,-90.000000,710,478920.247896,6772973.251495,409.273312,
1233135,30.000000,316.100000,-90.000000,710,478927.169324,6772966.033896,409.273312,
1233135,40.000000,316.300000,-90.000000,710,478934.014708,6772958.744302,409.273312,
1233135,50.000000,317.300000,-90.000000,710,478940.751243,6772951.353913,409.273312,
1233135,60.000000,318.000000,-90.000000,710,478947.423063,6772943.904981,409.273312,
1233135,70.000000,318.300000,-90.000000,710,478954.009874,6772936.380928,409.273312,
1233135,80.000000,319.300000,-90.000000,710,478960.510981,6772928.782547,409.273312,
1233136,0.000000,316.300000,-59.340000,720,478899.170738,6772993.934061,415.086000,
1233136,0.000000,316.300000,-59.340000,720,478912.273482,6772980.093409,409.861270,
1233136,20.000000,316.800000,-90.000000,720,478925.707212,6772965.278069,409.861270,
1233136,40.000000,318.800000,-90.000000,720,478938.854710,6772950.206809,409.861270,
1233136,60.000000,319.000000,-90.000000,720,478951.989057,6772935.124076,409.861270,
1233136,80.000000,318.900000,-90.000000,720,478964.964463,6772919.904954,409.861270,
1233136,100.000000,320.200000,-90.000000,720,478977.793449,6772904.561658,409.861270,
1233136,120.000000,320.000000,-90.000000,720,478990.609032,6772889.207183,409.861270,
1233136,140.000000,320.300000,-90.000000,720,479003.397811,6772873.830349,409.861270,
1233136,160.000000,320.200000,-90.000000,720,479016.038166,6772858.331742,409.861270,
1233137,0.000000,316.700000,-59.570000,730,478996.470905,6772960.874753,415.117000,
1233137,0.000000,316.700000,-59.570000,730,479009.367865,6772946.823948,409.929395,
1233137,20.000000,318.100000,-90.000000,730,479022.501731,6772931.741766,409.929395,
1233137,40.000000,319.800000,-90.000000,730,479035.155258,6772916.254623,409.929395,
1233137,60.000000,321.700000,-90.000000,730,479047.399415,6772900.441074,409.929395,
1233137,80.000000,322.800000,-90.000000,730,479059.337737,6772884.395383,409.929395,
1233137,100.000000,323.900000,-90.000000,730,479070.994263,6772868.143701,409.929395,
1233137,120.000000,324.800000,-90.000000,730,479082.551410,6772851.820958,409.929395,
1233137,140.000000,324.600000,-90.000000,730,479094.193846,6772835.558976,409.929395,
1233137,160.000000,324.200000,-90.000000,730,479105.850479,6772819.307145,409.929395,
1233137,180.000000,324.500000,-90.000000,730,479117.221299,6772802.854938,409.929395,
1233137,200.000000,326.200000,-90.000000,730,479128.303650,6772786.206197,409.929395,
1233137,220.000000,326.500000,-90.000000,730,479139.034317,6772769.329942,409.929395,
1233137,240.000000,328.600000,-90.000000,730,479149.764985,6772752.453686,409.929395,
1233138,0.000000,0.000000,-89.180000,744,478607.971878,6772716.405018,414.784000,
1233138,0.000000,0.000000,-89.180000,744,478607.971878,6772696.405700,414.640885,
1233138,20.000000,0.000000,-90.000000,744,478607.971878,6772676.405700,414.640885,
1233138,40.000000,0.000000,-90.000000,744,478607.971878,6772656.405700,414.640885,
1233138,60.000000,0.000000,-90.000000,744,478607.971878,6772636.405700,414.640885,
1233138,80.000000,0.000000,-90.000000,744,478607.971878,6772616.405700,414.640885,
1233138,100.000000,0.000000,-90.000000,744,478607.971878,6772596.405700,414.640885,
1233138,120.000000,0.000000,-90.000000,744,478607.971878,6772576.405700,414.640885,
1233138,140.000000,0.000000,-90.000000,744,478607.971878,6772568.405700,414.640885,
1233139,0.000000,0.000000,-90.000000,753,478802.198772,6772849.721029,410.218000,
1233140,0.000000,0.000000,-87.890000,754,479093.344946,6773160.483423,411.242000,
1233140,0.000000,0.000000,-87.890000,754,479093.344946,6773140.487943,410.873777,
1233140,20.000000,0.000000,-90.000000,754,479093.344946,6773120.487943,410.873777,
1233140,40.000000,0.000000,-90.000000,754,479093.344946,6773100.487943,410.873777,
1233140,60.000000,0.000000,-90.000000,754,479093.344946,6773080.487943,410.873777,
1233140,80.000000,0.000000,-90.000000,754,479093.344946,6773060.487943,410.873777,
1233140,100.000000,0.000000,-90.000000,754,479093.344946,6773040.487943,410.873777,
1233140,120.000000,0.000000,-90.000000,754,479093.344946,6773020.487943,410.873777,
1233140,140.000000,0.000000,-90.000000,754,479093.344946,6773000.487943,410.873777,
1233141,0.000000,218.100000,-88.930000,763,479384.606872,6773415.840878,411.248000,
1233141,0.000000,218.100000,-88.930000,763,479394.464250,6773433.158321,411.059889,
1233141,20.000000,201.200000,-90.000000,763,479397.309731,6773452.783257,411.059889,
1233141,40.000000,175.300000,-90.000000,763,479393.637202,6773472.407240,411.059889,
1233141,60.000000,163.500000,-90.000000,763,479387.013177,6773491.269702,411.059889,
1233141,80.000000,157.800000,-90.000000,763,479378.423319,6773509.319232,411.059889,
1233141,100.000000,151.300000,-90.000000,763,479368.757691,6773526.828487,411.059889,
1233141,120.000000,150.900000,-90.000000,763,479357.362239,6773543.224395,411.059889,
1233141,140.000000,139.500000,-90.000000,763,479344.175699,6773558.260762,411.059889,
1233141,160.000000,138.000000,-90.000000,763,479333.537670,6773568.824781,411.059889,
1233142,0.000000,0.000000,-87.940000,773,479287.805858,6773171.916932,400.675000,
1233142,0.000000,0.000000,-87.940000,773,479287.805858,6773151.921240,400.315501,
1233142,20.000000,0.000000,-90.000000,773,479287.805858,6773131.921240,400.315501,
1233142,40.000000,0.000000,-90.000000,773,479287.805858,6773111.921240,400.315501,
1233142,60.000000,0.000000,-90.000000,773,479287.805858,6773091.921240,400.315501,
1233142,80.000000,0.000000,-90.000000,773,479287.805858,6773071.921240,400.315501,
1233142,100.000000,0.000000,-90.000000,773,479287.805858,6773051.921240,400.315501,
1233142,120.000000,0.000000,-90.000000,773,479287.805858,6773031.921240,400.315501,
1233142,140.000000,0.000000,-90.000000,773,479287.805858,6773011.921240,400.315501,
1233142,160.000000,0.000000,-90.000000,773,479287.805858,6773006.921240,400.315501,
1233143,0.000000,0.000000,-89.450000,783,479288.187302,6772961.407081,381.593000,
1233143,0.000000,0.000000,-89.450000,783,479288.187302,6772956.407158,381.569002,
1233143,5.000000,0.000000,-90.000000,783,479288.187302,6772951.407158,381.569002,
1233143,10.000000,0.000000,-90.000000,783,479288.187302,6772946.407158,381.569002,
1233143,15.000000,0.000000,-90.000000,783,479288.187302,6772941.407158,381.569002,
1233143,20.000000,0.000000,-90.000000,783,479288.187302,6772936.407158,381.569002,
1233143,25.000000,0.000000,-90.000000,783,479288.187302,6772931.407158,381.569002,
1233143,30.000000,0.000000,-90.000000,783,479288.187302,6772926.407158,381.569002,
1233143,35.000000,0.000000,-90.000000,783,479288.187302,6772921.407158,381.569002,
1233143,40.000000,0.000000,-90.000000,783,479288.187302,6772916.407158,381.569002,
1233144,0.000000,0.000000,-88.240000,793,479093.973159,6772817.019923,369.206000,
1233144,0.000000,0.000000,-88.240000,793,479093.973159,6772797.023068,368.898846,
1233144,20.000000,0.000000,-90.000000,793,479093.973159,6772777.023068,368.898846,
1233144,40.000000,0.000000,-90.000000,793,479093.973159,6772757.023068,368.898846,
1233144,60.000000,0.000000,-90.000000,793,479093.973159,6772737.023068,368.898846,
1233144,80.000000,0.000000,-90.000000,793,479093.973159,6772717.023068,368.898846,
1233144,100.000000,0.000000,-90.000000,793,479093.973159,6772697.023068,368.898846,
1233144,120.000000,0.000000,-90.000000,793,479093.973159,6772677.023068,368.898846,
1233144,140.000000,0.000000,-90.000000,793,479093.973159,6772657.023068,368.898846,
1233145,0.000000,0.000000,-87.900000,802,479094.358224,6772606.509957,377.528000,
1233145,0.000000,0.000000,-87.900000,802,479094.358224,6772601.511077,377.436380,
1233145,5.000000,0.000000,-90.000000,802,479094.358224,6772596.511077,377.436380,
1233145,10.000000,0.000000,-90.000000,802,479094.358224,6772591.511077,377.436380,
1233145,15.000000,0.000000,-90.000000,802,479094.358224,6772586.511077,377.436380,
1233145,20.000000,0.000000,-90.000000,802,479094.358224,6772581.511077,377.436380,
1233145,25.000000,0.000000,-90.000000,802,479094.358224,6772576.511077,377.436380,
1233145,30.000000,0.000000,-90.000000,802,479094.358224,6772571.511077,377.436380,
1233145,35.000000,0.000000,-90.000000,802,479094.358224,6772566.511077,377.436380,
1233145,40.000000,0.000000,-90.000000,802,479094.358224,6772561.511077,377.436380,
1233145,45.000000,0.000000,-90.000000,802,479094.358224,6772556.511077,377.436380,
1233146,0.000000,0.000000,-87.470000,813,478900.152577,6772462.119386,370.174000,
1233146,0.000000,0.000000,-87.470000,813,478900.152577,6772442.125885,369.732503,
1233146,20.000000,0.000000,-90.000000,813,478900.152577,6772422.125885,369.732503,
1233146,40.000000,0.000000,-90.000000,813,478900.152577,6772402.125885,369.732503,
1233146,60.000000,0.000000,-90.000000,813,478900.152577,6772382.125885,369.732503,
1233146,80.000000,0.000000,-90.000000,813,478900.152577,6772362.125885,369.732503,
1233146,100.000000,0.000000,-90.000000,813,478900.152577,6772342.125885,369.732503,
1233146,120.000000,0.000000,-90.000000,813,478900.152577,6772322.125885,369.732503,
1233146,140.000000,0.000000,-90.000000,813,478900.152577,6772302.125885,369.732503,
1233147,0.000000,0.000000,-90.000000,822,478706.302820,6772129.374286,379.847000,
1233148,0.000000,0.000000,-88.910000,823,478706.406056,6772073.976874,380.265000,
1233148,0.000000,0.000000,-88.910000,823,478706.406056,6772053.978080,380.074765,
1233148,20.000000,0.000000,-90.000000,823,478706.406056,6772033.978080,380.074765,
1233148,40.000000,0.000000,-90.000000,823,478706.406056,6772013.978080,380.074765,
1233148,60.000000,0.000000,-90.000000,823,478706.406056,6771993.978080,380.074765,
1233148,80.000000,0.000000,-90.000000,823,478706.406056,6771973.978080,380.074765,
1233148,100.000000,0.000000,-90.000000,823,478706.406056,6771953.978080,380.074765,
1233148,120.000000,0.000000,-90.000000,823,478706.406056,6771933.978080,380.074765,
1233148,140.000000,0.000000,-90.000000,823,478706.406056,6771913.978080,380.074765,
1233149,0.000000,0.000000,-89.840000,832,478415.109907,6771862.919332,369.727000,
1233149,0.000000,0.000000,-89.840000,832,478415.109907,6771852.919345,369.713037,
1233149,10.000000,0.000000,-90.000000,832,478415.109907,6771842.919345,369.713037,
1233149,20.000000,0.000000,-90.000000,832,478415.109907,6771832.919345,369.713037,
1233149,30.000000,0.000000,-90.000000,832,478415.109907,6771822.919345,369.713037,
1233149,40.000000,0.000000,-90.000000,832,478415.109907,6771812.919345,369.713037,
1233149,50.000000,0.000000,-90.000000,832,478415.109907,6771802.919345,369.713037,
1233149,60.000000,0.000000,-90.000000,832,478415.109907,6771792.919345,369.713037,
1233149,70.000000,0.000000,-90.000000,832,478415.109907,6771782.919345,369.713037,
1233149,80.000000,0.000000,-90.000000,832,478415.109907,6771772.919345,369.713037,
1233149,90.000000,0.000000,-90.000000,832,478415.109907,6771762.919345,369.713037,
1233149,100.000000,0.000000,-90.000000,832,478415.109907,6771752.919345,369.713037,
1233149,110.000000,0.000000,-90.000000,832,478415.109907,6771742.919345,369.713037,
1233149,120.000000,0.000000,-90.000000,832,478415.109907,6771732.919345,369.713037,
1233149,130.000000,0.000000,-90.000000,832,478415.109907,6771722.919345,369.713037,
1233149,140.000000,0.000000,-90.000000,832,478415.109907,6771712.919345,369.713037,
1233149,150.000000,0.000000,-90.000000,832,478415.109907,6771702.919345,369.713037,
1233150,0.000000,0.000000,-89.170000,849,478317.670160,6771973.530100,378.301000,
1233150,0.000000,0.000000,-89.170000,849,478317.670160,6771953.530800,378.156140,
1233150,20.000000,0.000000,-90.000000,849,478317.670160,6771933.530800,378.156140,
1233150,40.000000,0.000000,-90.000000,849,478317.670160,6771913.530800,378.156140,
1233150,60.000000,0.000000,-90.000000,849,478317.670160,6771893.530800,378.156140,
1233150,80.000000,0.000000,-90.000000,849,478317.670160,6771873.530800,378.156140,
1233150,100.000000,0.000000,-90.000000,849,478317.670160,6771853.530800,378.156140,
1233150,120.000000,0.000000,-90.000000,849,478317.670160,6771833.530800,378.156140,
1233150,140.000000,0.000000,-90.000000,849,478317.670160,6771813.530800,378.156140,
1233150,160.000000,0.000000,-90.000000,849,478317.670160,6771803.530800,378.156140,
1233151,0.000000,0.000000,-88.230000,859,478318.321968,6771630.065955,392.573000,
1233151,0.000000,0.000000,-88.230000,859,478318.321968,6771620.067545,392.418551,
1233151,10.000000,0.000000,-90.000000,859,478318.321968,6771610.067545,392.418551,
1233151,20.000000,0.000000,-90.000000,859,478318.321968,6771605.067545,392.418551,
1233152,0.000000,0.000000,-90.000000,863,478319.709901,6770898.819181,376.052000,
1233153,0.000000,0.000000,-89.850000,864,478416.721822,6771009.798324,402.044000,
1233153,0.000000,0.000000,-89.850000,864,478416.721822,6770999.798335,402.030910,
1233153,10.000000,0.000000,-90.000000,864,478416.721822,6770989.798335,402.030910,
1233153,20.000000,0.000000,-90.000000,864,478416.721822,6770979.798335,402.030910,
1233153,30.000000,0.000000,-90.000000,864,478416.721822,6770969.798335,402.030910,
1233153,40.000000,0.000000,-90.000000,864,478416.721822,6770959.798335,402.030910,
1233153,50.000000,0.000000,-90.000000,864,478416.721822,6770949.798335,402.030910,
1233153,60.000000,0.000000,-90.000000,864,478416.721822,6770939.798335,402.030910,
1233153,70.000000,0.000000,-90.000000,864,478416.721822,6770929.798335,402.030910,
1233153,80.000000,0.000000,-90.000000,864,478416.721822,6770919.798335,402.030910,
1233153,90.000000,0.000000,-90.000000,864,478416.721822,6770909.798335,402.030910,
1233153,100.000000,0.000000,-90.000000,864,478416.721822,6770899.798335,402.030910,
1233153,110.000000,0.000000,-90.000000,864,478416.721822,6770889.798335,402.030910,
1233153,120.000000,0.000000,-90.000000,864,478416.721822,6770879.798335,402.030910,
1233153,130.000000,0.000000,-90.000000,864,478416.721822,6770869.798335,402.030910,
1233153,140.000000,0.000000,-90.000000,864,478416.721822,6770859.798335,402.030910,
1233153,150.000000,0.000000,-90.000000,864,478416.721822,6770849.798335,402.030910,
1233153,160.000000,0.000000,-90.000000,864,478416.721822,6770839.798335,402.030910,
1233154,0.000000,0.000000,-89.670000,882,477929.711546,6771474.208332,374.132000,
1233154,0.000000,0.000000,-89.670000,882,477929.711546,6771454.208442,374.074404,
1233154,20.000000,0.000000,-90.000000,882,477929.711546,6771434.208442,374.074404,
1233154,40.000000,0.000000,-90.000000,882,477929.711546,6771414.208442,374.074404,
1233154,60.000000,0.000000,-90.000000,882,477929.711546,6771394.208442,374.074404,
1233154,80.000000,0.000000,-90.000000,882,477929.711546,6771374.208442,374.074404,
1233154,100.000000,0.000000,-90.000000,882,477929.711546,6771354.208442,374.074404,
1233154,120.000000,0.000000,-90.000000,882,477929.711546,6771334.208442,374.074404,
1233154,140.000000,0.000000,-90.000000,882,477929.711546,6771314.208442,374.074404,
1233154,160.000000,0.000000,-90.000000,882,477929.711546,6771304.208442,374.074404,
1233155,0.000000,0.000000,-88.390000,892,478220.841000,6771762.834905,434.943000,
1233155,0.000000,0.000000,-88.390000,892,478220.841000,6771742.837537,434.662020,
1233155,20.000000,0.000000,-90.000000,892,478220.841000,6771722.837537,434.662020,
1233155,40.000000,0.000000,-90.000000,892,478220.841000,6771702.837537,434.662020,
1233155,60.000000,0.000000,-90.000000,892,478220.841000,6771682.837537,434.662020,
1233155,80.000000,0.000000,-90.000000,892,478220.841000,6771662.837537,434.662020,
1233155,100.000000,0.000000,-90.000000,892,478220.841000,6771642.837537,434.662020,
1233155,120.000000,0.000000,-90.000000,892,478220.841000,6771622.837537,434.662020,
1233155,140.000000,0.000000,-90.000000,892,478220.841000,6771602.837537,434.662020,
1233156,0.000000,0.000000,-89.290000,901,478317.270696,6772184.040304,413.028000,
1233156,0.000000,0.000000,-89.290000,901,478317.270696,6772164.040816,412.904083,
1233156,20.000000,0.000000,-90.000000,901,478317.270696,6772144.040816,412.904083,
1233156,40.000000,0.000000,-90.000000,901,478317.270696,6772124.040816,412.904083,
1233156,60.000000,0.000000,-90.000000,901,478317.270696,6772104.040816,412.904083,
1233156,80.000000,0.000000,-90.000000,901,478317.270696,6772084.040816,412.904083,
1233156,100.000000,0.000000,-90.000000,901,478317.270696,6772064.040816,412.904083,
1233156,120.000000,0.000000,-90.000000,901,478317.270696,6772044.040816,412.904083,
1233156,140.000000,0.000000,-90.000000,901,478317.270696,6772024.040816,412.904083,
1233157,0.000000,298.100000,-89.770000,910,478219.785053,6772316.809175,411.864000,
1233157,0.000000,298.100000,-89.770000,910,478225.381122,6772308.949242,411.842370,
1233157,10.000000,351.000000,-90.000000,910,478226.807365,6772299.051801,411.842370,
1233157,20.000000,352.600000,-90.000000,910,478229.019572,6772289.314738,411.842370,
1233157,30.000000,341.800000,-90.000000,910,478231.648722,6772279.671127,411.842370,
1233157,40.000000,347.700000,-90.000000,910,478235.787242,6772270.652617,411.842370,
1233157,50.000000,323.000000,-90.000000,910,478243.591749,6772264.587905,411.842370,
1233157,60.000000,292.700000,-90.000000,910,478253.314062,6772264.715177,411.842370,
1233157,70.000000,245.800000,-90.000000,910,478260.957139,6772270.982109,411.842370,
1233157,80.000000,215.500000,-90.000000,910,478263.787937,6772280.387822,411.842370,
1233157,90.000000,178.000000,-90.000000,910,478261.485718,6772290.051523,411.842370,
1233157,100.000000,155.200000,-90.000000,910,478257.962217,6772299.400865,411.842370,
1233157,110.000000,163.500000,-90.000000,910,478254.699363,6772308.850086,411.842370,
1233157,120.000000,158.400000,-90.000000,910,478251.888259,6772318.432264,411.842370,
1233172,0.000000,126.800000,-60.390000,924,476468.511722,6772834.075082,412.133000,
1233172,0.000000,126.800000,-60.390000,924,476453.200484,6772845.529352,407.079079,
1233172,20.000000,126.800000,-90.000000,924,476437.154565,6772857.467843,407.079079,
1233172,40.000000,126.500000,-90.000000,924,476420.974430,6772869.223399,407.079079,
1233172,60.000000,125.500000,-90.000000,924,476404.773729,6772880.950751,407.079079,
1233172,80.000000,126.300000,-90.000000,924,476388.811985,6772893.000641,407.079079,
1233172,100.000000,127.800000,-90.000000,924,476372.998195,6772905.244985,407.079079,
1233172,120.000000,127.700000,-90.000000,924,476365.096649,6772911.374053,407.079079,
1233179,0.000000,272.300000,-60.060000,932,475593.228867,6772898.716710,364.602000,
1233179,0.000000,272.300000,-60.060000,932,475602.772599,6772898.342332,362.048156,
1233179,10.000000,272.200000,-90.000000,932,475612.766487,6772897.993338,362.048156,
1233179,20.000000,271.800000,-90.000000,932,475622.760684,6772897.653064,362.048156,
1233179,30.000000,272.100000,-90.000000,932,475632.753968,6772897.286627,362.048156,
1233179,40.000000,272.100000,-90.000000,932,475642.746927,6772896.911470,362.048156,
1233179,50.000000,272.200000,-90.000000,932,475652.739886,6772896.536312,362.048156,
1233179,60.000000,272.100000,-90.000000,932,475662.732511,6772896.152434,362.048156,
1233179,70.000000,272.300000,-90.000000,932,475672.724800,6772895.759836,362.048156,
1233179,80.000000,272.200000,-90.000000,932,475682.717759,6772895.384678,362.048156,
1233179,90.000000,272.100000,-90.000000,932,475692.713733,6772895.105466,362.048156,
1233179,100.000000,271.100000,-90.000000,932,475702.711890,6772894.913491,362.048156,
1233179,110.000000,271.100000,-90.000000,932,475712.711276,6772894.817501,362.048156,
1233185,0.000000,267.500000,-60.110000,945,475691.315697,6772500.062423,359.263000,
1233185,0.000000,267.500000,-60.110000,945,475700.858761,6772500.488021,356.713227,
1233185,10.000000,267.400000,-90.000000,945,475710.850989,6772500.880616,356.713227,
1233185,20.000000,268.100000,-90.000000,945,475720.846050,6772501.194724,356.713227,
1233185,30.000000,268.300000,-90.000000,945,475730.842603,6772501.456493,356.713227,
1233185,40.000000,268.700000,-90.000000,945,475740.840739,6772501.648467,356.713227,
1233185,50.000000,269.100000,-90.000000,945,475750.839506,6772501.805540,356.713227,
1233185,60.000000,269.100000,-90.000000,945,475760.835358,6772502.084749,356.713227,
1233185,70.000000,267.700000,-90.000000,945,475770.828307,6772502.459907,356.713227,
1233185,80.000000,268.000000,-90.000000,945,475780.821586,6772502.826344,356.713227,
1233185,90.000000,267.800000,-90.000000,945,475790.815174,6772503.184059,356.713227,
1233185,100.000000,268.100000,-90.000000,945,475800.809078,6772503.533054,356.713227,
1233185,110.000000,267.900000,-90.000000,945,475810.804595,6772503.829714,356.713227,
1233205,0.000000,265.500000,-59.680000,958,477930.824708,6770898.074366,358.450000,
1233205,0.000000,265.500000,-59.680000,958,477949.860662,6770899.357406,353.280330,
1233205,20.000000,266.700000,-90.000000,958,477969.827498,6770900.508686,353.280330,
1233205,40.000000,266.700000,-90.000000,958,477989.813112,6770901.224062,353.280330,
1233205,60.000000,269.200000,-90.000000,958,478009.812259,6770901.398592,353.280330,
1233205,80.000000,269.800000,-90.000000,958,478029.811731,6770901.538216,353.280330,
1233205,100.000000,269.400000,-90.000000,958,478049.811203,6770901.503311,353.280330,
1233205,120.000000,270.800000,-90.000000,958,478069.807426,6770901.119364,353.280330,
1233205,140.000000,271.400000,-90.000000,958,478089.803649,6770900.735417,353.280330,
1233205,160.000000,270.800000,-90.000000,958,478109.794024,6770900.142116,353.280330,
1233205,180.000000,272.600000,-90.000000,958,478129.765489,6770899.077979,353.280330,
1233205,200.000000,273.500000,-90.000000,958,478139.741631,6770898.389127,353.280330,
1233206,0.000000,179.900000,-54.080000,970,478222.678743,6770798.918690,432.749000,
1233206,0.000000,179.900000,-54.080000,970,478222.698507,6770808.276348,429.715709,
1233206,10.000000,180.300000,-90.000000,970,478222.820676,6770818.275520,429.715709,
1233206,20.000000,181.100000,-90.000000,970,478223.003925,6770828.273840,429.715709,
1233206,30.000000,181.000000,-90.000000,970,478223.134821,6770838.272951,429.715709,
1233206,40.000000,180.500000,-90.000000,970,478223.195907,6770848.272753,429.715709,
1233206,50.000000,180.200000,-90.000000,970,478223.326801,6770858.271743,429.715709,
1233207,0.000000,270.500000,-59.740000,977,478027.832871,6771009.056835,419.812000,
1233207,0.000000,270.500000,-59.740000,977,478046.915768,6771008.979657,414.652228,
1233207,20.000000,270.000000,-90.000000,977,478066.915270,6771008.857486,414.652228,
1233207,40.000000,270.700000,-90.000000,977,478086.912133,6771008.508439,414.652228,
1233207,60.000000,271.300000,-90.000000,977,478106.907736,6771008.089591,414.652228,
1233207,80.000000,271.100000,-90.000000,977,478126.904964,6771007.757994,414.652228,
1233207,100.000000,270.800000,-90.000000,977,478146.903654,6771007.531106,414.652228,
1233207,120.000000,270.500000,-90.000000,977,478166.903340,6771007.426387,414.652228,
1233207,140.000000,270.100000,-90.000000,977,478186.903309,6771007.391481,414.652228,
1233207,160.000000,270.100000,-90.000000,977,478206.903177,6771007.321668,414.652228,
1233207,180.000000,270.300000,-90.000000,977,478226.902192,6771007.129685,414.652228,
1233207,200.000000,270.800000,-90.000000,977,478246.900690,6771006.885345,414.652228,
1233207,220.000000,270.600000,-90.000000,977,478266.899766,6771006.693362,414.652228,
1233207,240.000000,270.500000,-90.000000,977,478286.899451,6771006.588643,414.652228,
1233207,260.000000,270.100000,-90.000000,977,478306.899238,6771006.501377,414.652228,
1233207,280.000000,270.400000,-90.000000,977,478326.899075,6771006.431564,414.652228,
1233207,300.000000,270.000000,-90.000000,977,478346.899034,6771006.466471,414.652228,
1233207,320.000000,269.800000,-90.000000,977,478366.898506,6771006.606095,414.652228,
1233208,0.000000,139.800000,-61.340000,995,478706.302820,6772129.374286,431.426000,
1233208,0.000000,139.800000,-61.340000,995,478694.034686,6772144.112607,426.527244,
1233208,20.000000,140.600000,-90.000000,995,478681.461976,6772159.666344,426.527244,
1233208,40.000000,141.500000,-90.000000,995,478669.148903,6772175.426359,426.527244,
1233208,60.000000,142.500000,-90.000000,995,478656.767377,6772191.132249,426.527244,
1233208,80.000000,141.000000,-90.000000,995,478644.032546,6772206.553396,426.527244,
1233208,100.000000,139.900000,-90.000000,995,478631.230410,6772221.918996,426.527244,
1233208,120.000000,140.500000,-90.000000,995,478618.576344,6772237.406800,426.527244,
1233208,140.000000,141.000000,-90.000000,995,478605.976379,6772252.938728,426.527244,
1233208,160.000000,140.900000,-90.000000,995,478593.444360,6772268.525416,426.527244,
1233208,180.000000,141.500000,-90.000000,995,478580.994067,6772284.177579,426.527244,
1233208,200.000000,141.500000,-90.000000,995,478568.639697,6772299.905406,426.527244,
1233208,220.000000,142.200000,-90.000000,995,478556.326492,6772315.665589,426.527244,
1233208,240.000000,141.800000,-90.000000,995,478543.999528,6772331.415035,426.527244,
1233208,260.000000,142.100000,-90.000000,995,478531.782840,6772347.250123,426.527244,
1233208,280.000000,142.600000,-90.000000,995,478519.607618,6772363.117181,426.527244,
1233208,300.000000,142.400000,-90.000000,995,478507.418549,6772378.973615,426.527244,
1233208,320.000000,142.500000,-90.000000,995,478495.188033,6772394.798054,426.527244,
1233208,340.000000,142.100000,-90.000000,995,478483.012903,6772410.664992,426.527244,
1233208,360.000000,142.900000,-90.000000,995,478470.962670,6772426.627190,426.527244,
1233208,380.000000,143.000000,-90.000000,995,478458.926369,6772442.599900,426.527244,
1233208,400.000000,143.000000,-90.000000,995,478446.820528,6772458.519890,426.527244,
1233209,0.000000,137.200000,-49.630000,1017,482590.459075,6775493.031353,380.234000,
1233209,0.000000,137.200000,-49.630000,1017,482577.755271,6775506.321348,373.474431,
1233209,20.000000,135.600000,-90.000000,1017,482563.564318,6775520.413575,373.474431,
1233209,40.000000,134.000000,-90.000000,1017,482549.189653,6775534.319290,373.474431,
1233209,60.000000,134.100000,-90.000000,1017,482534.888039,6775548.300037,373.474431,
1233209,80.000000,134.600000,-90.000000,1017,482520.684348,6775562.380315,373.474431,
1233209,100.000000,134.900000,-90.000000,1017,482506.468387,6775576.448181,373.474431,
1233209,120.000000,134.500000,-90.000000,1017,482492.191152,6775590.453911,373.474431,
1233209,140.000000,134.400000,-90.000000,1017,482477.816575,6775604.359541,373.474431,
1233209,160.000000,133.700000,-90.000000,1017,482463.405582,6775618.227549,373.474431,
1233209,180.000000,134.100000,-90.000000,1017,482449.079560,6775632.183343,373.474431,
1233210,0.000000,89.000000,-60.250000,1028,478027.449235,6771208.487837,403.074000,
1233210,0.000000,89.000000,-60.250000,1028,478008.337114,6771208.529228,397.996726,
1233210,20.000000,91.100000,-90.000000,1028,477988.354687,6771209.331805,397.996726,
