CompanyID,Company_LithoCode,Company_Litho,Company_Litho_Cleaned,CET_Litho,Score
2708,AHP,Alluvial Hardpan,alluvial hardpan,alluvium,100
2708,MGO,Gabbro,gabbro,gabbro,101
2708,RLD,Residual Duricrust,residual duricrust,duricrust,101
2708,SHLE,Shale,shale,mudstone,101
2708,SSCH,Chlorite schist chloritic meta,chlorite schist ,schist,101
2708,CLA,Colluvial Undifferentiated Laterite,colluvial undifferentiated laterite,laterite,101
2708,MDO,Dolerite,dolerite,dolerite,101
2708,PLDZ,Pallid Zone,pallid zone,unclassified_rock,61
2708,RIP,Residual Robe pisolite,residual robe pisolite,pisolite,101
2708,WSC,Lacustrine Sand/Clay,lacustrine sand clay,mud,101
2708,RSR,Saprock,saprock,saprock,101
2708,SLCT,Silcrete,silcrete,silcrete,101
2708,XLP,Undifferentiated Non-residual Pisolites,undifferentiated non residual pisolites,unclassified_rock,100
2708,UV,Ultramifc volcanic,ultramifc volcanic,unclassified_rock,71
2708,XST,Undifferentiated Non-residual Silt,undifferentiated non residual silt,mud,101
2708,AST,Alluvial Silt,alluvial silt,mud,101
2708,RHY,Rhyolite,rhyolite,rhyolite,101
2708,SSM,Metasediment,metasediment,unclassified_rock,80
2708,RSI,Residual Silcrete,residual silcrete,silcrete,101
2708,CHP,Colluvial Hardpan,colluvial hardpan,unclassified_rock,56
2708,MLVA,Mafic Lava,mafic lava,mafic,100
2708,MGBS,High Magnesium Basalt,high magnesium basalt,basalt,101
2708,SSL,Siltstone,siltstone,mudstone,101
2708,SW,Greywacke or wacke,greywacke or wacke,sandstone,101
2708,XGV,Undifferentiated Non-residual Gravel,undifferentiated non residual gravel,gravel,101
2708,XSA,Undifferentiated Non-residual Sand,undifferentiated non residual sand,bioclastic,101
2708,UKV,Peridotitic komatiite,peridotitic komatiite,komatiite,101
2708,SBS,Black Shale,black shale,mudstone,101
2708,WCY,Lacustrine Clay,lacustrine clay,mud,101
2708,PELT,Pelite,pelite,mudstone,101
2708,RLN,Residual Nodules,residual nodules,nodules,101
2708,MYL,Mylonite,mylonite,mylonite,101
2708,PIST,Pisolitic Ironstone,pisolitic ironstone,ironstone,101
2708,QZT,Quartzite,quartzite,quartzite,101
2708,XCY,Undifferentiated Non-residual Clay,undifferentiated non residual clay,mud,101
2708,CSO,Colluvial Soil,colluvial soil,soil,101
2708,UMFM,Metamorphosed Ultramafic,metamorphosed ultramafic,unclassified_rock,80
2708,SPRK,Saprock,saprock,saprock,101
2708,SIF,Banded Iron Formation,banded iron formation,banded_iron_formation,95
2708,METB,Metabasalt,metabasalt,basalt,101
2708,CLCR,Calcrete,calcrete,calcrete,101
2708,APB,Alluvial Pebbles,alluvial pebbles,gravel,101
2708,XSO,Undifferentiated Non-residual Soil,undifferentiated non residual soil,soil,101
2708,XHP,Undifferentiated Non-residual Hardpan,undifferentiated non residual hardpan,unclassified_rock,100
2708,SQBM,Quartz biotite musocvite schist,quartz biotite musocvite schist,schist,101
2708,SQBM,Quartz biotite schist,quartz biotite schist,schist,101
2708,CGV,Colluvial Gravel,colluvial gravel,gravel,101
2708,ASO,Alluvial Soil,alluvial soil,soil,101
2708,SS,Sediment,sediment,sediment,101
2708,AGA,Alluvial Gravel/Sand,alluvial gravel sand,bioclastic,101
2708,ASI,Alluvial Silcrete,alluvial silcrete,silcrete,101
2708,GAB,Gabbro,gabbro,gabbro,101
2708,KOMB,Komatiitic Basalt,komatiitic basalt,basalt,101
2708,METS,Metasediment,metasediment,unclassified_rock,80
2708,AIP,Alluvial Robe pisolite,alluvial robe pisolite,pisolite,101
2708,ASA,Alluvial Sand,alluvial sand,bioclastic,101
2708,MMV,Actinolite schist,actinolite schist,schist,101
2708,RQZ,Residual Quartz,residual quartz,vein,101
2708,TCLS,Talc Chlorite Schist,talc chlorite schist,schist,101
2708,CSC,Colluvial Sand/Clay,colluvial sand clay,mud,101
2708,SPLT,Saprolite,saprolite,saprolite,101
2708,AGV,Alluvial Gravel,alluvial gravel,gravel,101
2708,BIF,Banded Iron Formation,banded iron formation,banded_iron_formation,95
2708,GDI,Diorite,diorite,diorite,101
2708,GNS,Gneiss,gneiss,gneiss,101
2708,DUR,Duricrust,duricrust,duricrust,101
2708,DLT,Dolerite,dolerite,dolerite,101
2708,RLP,Residual Pisolites,residual pisolites,unclassified_rock,62
2708,ASC,Alluvial Sand/Clay,alluvial sand clay,mud,101
2708,ALM,Alluvial Mottle Zone,alluvial mottle zone,alluvium,100
2708,CIR,Colluvial Ironstone,colluvial ironstone,ironstone,101
2708,CLY,Clay mud,clay mud,mud,101
2708,GRT,Granite,granite,granite,101
2708,SQMS,Quartz muscovite schist,quartz muscovite schist,schist,101
2708,XLA,Undifferentiated Non-residual Undifferentiated Laterite,undifferentiated non residual undifferentiated laterite,laterite,101
2708,CSA,Colluvial Sand,colluvial sand,bioclastic,101
2708,CLG,Colluvial Fe-rich lag,colluvial fe rich lag,lag,101
2708,HARD,Hardpan,hardpan,unclassified_rock,57
2708,SAN,Arenite Sandstone,arenite sandstone,sandstone,101
2708,MV,Basalt,basalt,basalt,101
2708,MV,Mafic Volcanic,mafic volcanic,mafic,100
2708,RGO,Gossan,gossan,gossan,101
2708,XLN,Undifferentiated Non-residual Nodules,undifferentiated non residual nodules,nodules,101
2738,TWZ,SHEETWASH-SILICEOUS INCL CT CHY,sheetwash siliceous ,alluvium,100
2738,UMT,TALC-CHLORITE ULTRAMAFIC,talc chlorite ultramafic,talc-rock,100
2738,ZCS,CARBONATE STOCKWORK,carbonate stockwork,vein,101
2738,PSS,SERICITE / MUSCOVITE SCHIST,sericite  muscovite schist,schist,101
2738,PSH,AMPHIBOLE+/-CHLORITE DOMINANT SCHIST,amphibole+ chlorite dominant schist,schist,101
2738,ZZV,MINERALISED OR ALTERED SHEAR ZONE,mineralised or altered shear zone,unclassified_rock,54
2738,UMS,SERPENTINITE,serpentinite,serpentinite,101
2738,TXI,GLACIAL TILL DEPOSITS-IND HARDPANS,glacial till deposits ind ,till,100
2738,TAN,ALLUVIUM-RUNNING SANDS,alluvium running sands,alluvium,100
2738,TAM,ALLUVIUM-MOT INCL. MEGA-MOT,alluvium mot ,alluvium,100
2738,DNF,MASSIVE MAGNESITE,massive magnesite,unclassified_rock,75
2738,PSB,BIOTITE DOMINATED SCHIST,biotite dominated schist,schist,101
2738,DKN,NODULAR CALCRETE,nodular calcrete,calcrete,101
2738,DZF,MASSIVE SILCRETE,massive silcrete,silcrete,101
2738,GR,GRANITE,granite,granite,101
2738,GREP,GRANITIC QUARTZ-FELDSPAR PORPHYRY,granitic quartz feldspar porphyry,porphyry,101
2738,MBMP,PORPHYRITIC BASALT - ov/pyx phenocrst dom,porphyritic basalt  ov pyx phenocrst dom,basalt,100
2738,NTP,TRANSPORTED SOIL-GYPSIFEROUS,transported soil gypsiferous,colluvium,100
2738,RUI,USAP-INDURATED,usap indurated,unclassified_rock,53
2738,SSW,GREYWACKE/TURBIDITE,greywacke turbidite,unclassified_rock,62
2738,TWO,SHEETWASH-UND,sheetwash und,alluvium,100
2738,ZCB,CARBONATE-CEMENTED BRECCIA,carbonate cemented breccia,breccia,101
2738,DLC,LAMINATED LATERITE,laminated laterite,laterite,101
2738,FR,RHYOLITE,rhyolite,rhyolite,101
2738,GRD,GRANODIORITE,granodiorite,granodiorite,101
2738,GRFP,GRANITIC FELDSPAR PORPHYRY,granitic feldspar porphyry,porphyry,101
2738,TAA,ALLUVIUM-MIXED PROVENANCE,alluvium mixed provenance,alluvium,100
2738,SSWM,MEDIUM-GRAINED GREYWACKE / TURBIDITE SANDSTONE,medium grained greywacke  turbidite sandstone,sandstone,101
2738,SSL,LITHIC SANDSTONE,lithic sandstone,sandstone,101
2738,PSG,GRAPHITIC SCHIST,graphitic schist,schist,101
2738,PS,SCHIST,schist,schist,101
2738,PSD,CHLORITE-SERICITE +/-QUARTZ SCHIST,chlorite sericite schist,schist,101
2738,TEN,AEOLIAN DEPOSITS-RUNNING SANDS,aeolian deposits running sands,unclassified_rock,65
2738,DKF,MASSIVE CALCRETE,massive calcrete,calcrete,101
2738,FRQP,RHYOLITE QUARTZ PORPHYRY,rhyolite quartz porphyry,porphyry,101
2738,SAS,SILTSTONE,siltstone,mudstone,101
2738,SSH,FINELY INTERBEDDED / LAMINATED SANDSTONE & ARGILLITE,finely interbedded  laminated sandstone  argillite,mudstone,101
2738,TAH,ALLUVIUM-LOAM,alluvium loam,alluvium,100
2738,TAQ,ALLUVIUM-Q-RICH,alluvium q rich,alluvium,100
2738,TCE,COLLUVIUM-MNS,colluvium mns,colluvium,100
2738,TWK,SHEETWASH-CALCAREOUS,sheetwash calcareous,alluvium,100
2738,TXN,GLACIAL TILL DEPOSITS-RUNNING SANDS,glacial till deposits running sands,till,100
2738,ZBH,BRECCIA ZONE - hydrothermalmineralised,breccia zone  hydrothermal mineralised,breccia,100
2738,MD,DOLERITE,dolerite,dolerite,101
2738,DKC,LAMINATED CALCRETE,laminated calcrete,calcrete,101
2738,ABA,SILICA-BIOTITE-ALBITE ALTN,silica biotite albite altn,unclassified_rock,62
2738,UMR,AMPHIBOLE-CHLORITE ULTRAMAFIC,amphibole chlorite ultramafic,unclassified_rock,80
2738,PSA,PELITIC SCHIST,pelitic schist,schist,101
2738,NTH,TRANSPORTED SOIL-LOAM,transported soil loam,colluvium,100
2738,MGG,MAGNETIC GABBRO,magnetic gabbro,gabbro,101
2738,SVA,VOLCANIC / TUFFACEOUS ARGILLITE,volcanic  tuffaceous argillite,mudstone,101
2738,RUHH,USAP-KAO STRONGLY HM,usap kao strongly hm,unclassified_rock,47
2738,NRQ,RESIDUAL SOIL-Q-RICH,residual soil q rich,soil,100
2738,FTDB,DACITE BRECCIA / AGGLOMERATE,dacite breccia  agglomerate,agglomerate,101
2738,DZN,NODULAR SILCRETE,nodular silcrete,silcrete,101
2738,F,FELSIC VOLCANIC,felsic volcanic,felsic,100
2738,GOOP,PORPHYRITIC GRANITOID INTRUSIVE,porphyritic granitoid intrusive,granitoid,100
2738,IAB,BASALTIC ANDESITE,basaltic andesite,andesite,101
2738,NTO,TRANSPORTED SOIL-UND,transported soil und,colluvium,100
2738,SCIS,SILICATE FACIES IRON FORMATION,silicate facies iron formation,unclassified_rock,80
2738,SSQ,QUARTZITE,quartzite,quartzite,101
2738,TAY,ALLUVIUM-CLAY-RICH,alluvium clay rich,alluvium,100
2738,TCA,COLLUVIUM-MXD PROVENANCE,colluvium mxd provenance,colluvium,100
2738,TWG,SHEETWASH-GOE.,sheetwash goe ,alluvium,100
2738,TWH,SHEETWASH-LOAM,sheetwash loam,alluvium,100
2738,TWL,SHEETWASH-PROXIMAL LATERITIC DETRITUS,sheetwash proximal lateritic detritus,alluvium,100
2738,ZB,BRECCIA ZONE - unsubdividedmineralised,breccia zone  unsubdivided mineralised,breccia,100
2738,PDB,FAULT GAUGE FAULT BRECCIA,fault gauge fault breccia,breccia,101
2738,SS,SANDSTONE / ARENITE - gsize>.05mm <2mm,sandstone  arenite  gsize 05mm 2mm,sandstone,100
2738,SV,VOLCANICLASTIC / EPICLASTIC,volcaniclastic  epiclastic,volcaniclastic-mud,88
2738,TAG,ALLUVIUM-GOE.,alluvium goe ,alluvium,100
2738,TAL,ALLUVIUM-PROXIMAL LATERITIC DETRITUS,alluvium proximal lateritic detritus,alluvium,100
2738,TAR,ALLUVIUM-CB//ORGANIC INCL. LIGNITE,alluvium cb organic ,alluvium,100
2738,TCW,COLLUVIUM-SME-RICH GILGAI,colluvium sme rich gilgai,colluvium,100
2738,TXJ,GLACIAL TILL DEPOSITS-LITHIC DETRITUS,glacial till deposits lithic detritus,till,100
2738,TXH,GLACIAL TILL DEPOSITS-LOAM SAND-CLAY MIXTURE,glacial till deposits loam ,till,100
2738,TWV,SHEETWASH-DISTAL LATERITIC DETRITUS,sheetwash distal lateritic detritus,alluvium,100
2738,TCN,COLLUVIUM-RUNNING SANDS,colluvium running sands,colluvium,100
2738,FD,DACITE,dacite,dacite,101
2738,TCJ,COLLUVIUM-LITHIC DETRITUS,colluvium lithic detritus,colluvium,100
2738,TCI,COLLUVIUM-IND HARDPANS,colluvium ind ,colluvium,100
2738,RUKI,USAP-KAO-Q INDURATED,usap kao q indurated,unclassified_rock,47
2738,RLM,LSAP-IGNEOUS MAFIC PRECURSOR,lsap igneous mafic precursor,mafic,100
2738,DLW,FRAGMENTAL LATERITE,fragmental laterite,laterite,101
2738,TEQ,AEOLIAN DEPOSITS-Q-RICH INCL. VEIN Q DETRITUS,aeolian deposits q rich ,unclassified_rock,77
2738,TJI,ORGANIC DEPOSITS-IND HARDPANS,organic deposits ind ,unclassified_rock,58
2738,ABS,BIOTITE-SERICITE ALTN,biotite sericite altn,unclassified_rock,62
2738,FDEP,DACITE QUARTZ FELDSPAR PORPHYRY,dacite quartz feldspar porphyry,porphyry,101
2738,SCC,CARBONATE ROCK,carbonate rock,rock,101
2738,SCT,CHERT,chert,chert,101
2738,SSPC,COARSE GRAINED MICACEOUS SANDSTONE,coarse grained micaceous sandstone,sandstone,101
2738,TAV,ALLUVIUM-DISTAL LATERITIC DETRITUS,alluvium distal lateritic detritus,alluvium,100
2738,TAW,ALLUVIUM-SME-RICH GILGAI,alluvium sme rich gilgai,alluvium,100
2738,TMT,MARINE DEPOSITS-DOLOMITE/MAGNESITE,marine deposits dolomite magnesite,dolostone,100
2738,DLO,LATERITE-UND,laterite und,laterite,100
2738,RLG,LSAP-KAOLING-GOETHITE,lsap kaoling goethite,unclassified_rock,80
2738,PDYU,ULTRAMYLONITE,ultramylonite,mylonite,101
2738,MDQ,QUARTZ DOLERITE,quartz dolerite,dolerite,101
2738,MBT,THOLEIITIC BASALT,tholeiitic basalt,basalt,101
2738,IP,PHONOLITIC VOLCANIC,phonolitic volcanic,unclassified_rock,80
2738,FTDL,DACITE LITHIC CRYSTAL TUFF,dacite lithic crystal tuff,tuff,101
2738,DZO,SILCRETE-UND,silcrete und,silcrete,100
2738,DLN,NODULAR LATERITE,nodular laterite,laterite,101
2738,TPP,PLAYA DEPOSITS-GYPSIFEROUS,playa deposits gypsiferous,unclassified_rock,57
2738,TWN,SHEETWASH-RUNNING SANDS,sheetwash running sands,alluvium,100
2738,TXY,GLACIAL TILL DEPOSITS-CLAY-RICH KAO,glacial till deposits clay rich ,till,100
2738,ZQS,QUARTZ STOCKWORK,quartz stockwork,vein,101
2738,ZCV,MASSIVE CARBONATE VEINING,massive carbonate veining,carbonate,100
2738,TWI,SHEETWASH-IND HARDPANS,sheetwash ind ,alluvium,100
2738,TPA,PLAYA DEPOSITS-MXD PROVENANCE,playa deposits mxd provenance,unclassified_rock,50
2738,TAO,ALLUVIUM-UND,alluvium und,alluvium,100
2738,AHM,HAEMATITIC ALTN,haematitic altn,unclassified_rock,67
2738,ASI,SILICIC ALTN,silicic altn,unclassified_rock,64
2738,FTOX,UNCLASSIFIED CRYSTAL TUFF,unclassified crystal tuff,tuff,101
2738,GA,MICROGRANITE felsite or aplite,microgranite ,unclassified_rock,75
2738,MPD,POST-DEF MAFIC INTRUSIVE eg. Prot dolerite,post def mafic intrusive ,mafic,100
2738,RUHG,USAP-KAO-HM GOE,usap kao hm goe,unclassified_rock,44
2738,SRC,ROUNDED CLASTS - CONGLOMERATE,rounded clasts  conglomerate,conglomerate,101
2738,TAZ,ALLUVIUM-SILICEOUS INCL CT CHY,alluvium siliceous ,alluvium,100
2738,TCV,COLLUVIUM-DISTAL LATERITIC DETRITUS,colluvium distal lateritic detritus,colluvium,100
2738,IA,ANDESITIC VOLCANIC,andesitic volcanic,andesite,94
2738,ITLA,LATITE ASH / LAPILLI TUFF,latite ash  lapilli tuff,tuff,101
2738,MDF,FELDSPATHIC DOLERITE / MICRODOLERITE,feldspathic dolerite  microdolerite,dolerite,100
2738,ITAL,ANDESITIC LITHIC CRYSTAL TUFF,andesitic lithic crystal tuff,tuff,101
2738,GRA,ALKALI FELDSPAR GRANITE,alkali feldspar granite,granite,101
2738,FT,FELSIC TUFF,felsic tuff,tuff,101
2738,TMY,MARINE DEPOSITS-CLAY-RICH KAO,marine deposits clay rich ,mud,100
2738,TWA,SHEETWASH-MXD PROVENANCE,sheetwash mxd provenance,alluvium,100
2738,PNM,MAFIC GNEISS,mafic gneiss,gneiss,101
2738,PDC,CATACLASTITE,cataclastite,cataclasite,96
2738,NRO,RESIDUAL SOIL-UND,residual soil und,soil,100
2738,ZSD,STRINGER OR DISSEMINATED SULPHIDES,stringer or disseminated sulphides,unclassified_rock,44
2738,UXS,SPINIFEX TEXTURED PYROXENITE,spinifex textured pyroxenite,pyroxenite,101
2738,UPS,SPINIFEX TEXTURED PERIDOTITE,spinifex textured peridotite,peridotite,101
2738,UPOI,INTRUSIVE PERIDOTITE,intrusive peridotite,peridotite,101
2738,ABT,BIOTITE ALTN,biotite altn,unclassified_rock,67
2738,DFN,NODULAR FERRICRETE,nodular ferricrete,ferricrete,101
2738,FTOA,UNCLASSIFIED ASH / LAPILLI TUFF,unclassified ash  lapilli tuff,tuff,101
2738,ITAA,ANDESITIC ASH / LAPILLI TUFF,andesitic ash  lapilli tuff,tuff,101
2738,MBTH,THOLEIITIC PILLOWED FLOW / HYALOCLASTITE,tholeiitic pillowed flow  hyaloclastite,hyaloclastite,101
2738,NTL,TRANSPORTED SOIL-LATERITIC,transported soil lateritic,colluvium,100
2738,RLI,LSAP-INT. VOLC. OR TUFF PRECURSOR,lsap int volc or tuff precursor,tuff,100
2738,SVS,VOLCANIC CRYSTAL / LITHIC SANDSTONE,volcanic crystal  lithic sandstone,sandstone,101
2738,UMC,CHLORITE DOMINANT ULTRAMAFIC,chlorite dominant ultramafic,unclassified_rock,80
2738,FDQP,DACITE QUARTZ PORPHYRY,dacite quartz porphyry,porphyry,101
2738,TCH,COLLUVIUM-LOAM SAND-CLAY MIXTURE,colluvium loam ,colluvium,100
2738,SSP,MICACEOUS SANDSTONE,micaceous sandstone,sandstone,101
2738,SAL,LITHIC ARGILLITE,lithic argillite,mudstone,101
2738,RUHI,USAP-KAO-HM INDURATED,usap kao hm indurated,unclassified_rock,46
2738,RLQ,LSAP-VEIN Q,lsap vein q,vein,100
2738,RLO,LSAP-UND,lsap und,unclassified_rock,67
2738,RLF,LSAP-FELSIC VOLCANIC PRECURSOR,lsap felsic volcanic precursor,felsic,100
2738,NRJ,RESIDUAL SOIL-LITHIC DETRITUS,residual soil lithic detritus,soil,100
2738,MDQG,GRANOPHYRIC DOLERITE,granophyric dolerite,dolerite,101
2738,MDG,MAGNETIC DOLERITE,magnetic dolerite,dolerite,101
2738,MBFP,PORPHYRITIC BASALT - plag phenocryst dom,porphyritic basalt  plag phenocryst dom,basalt,100
2738,I,INTERMEDIATE VOLCANIC,intermediate volcanic,intermediate,100
2738,DFF,MASSIVE FERRICRETE,massive ferricrete,ferricrete,101
2738,ASB,SILICA-BIOTITE-ASPY/PYRR ALTN,silica biotite aspy pyrr altn,unclassified_rock,54
2738,FTOL,FELSIC LITHIC CRYSTAL TUFF,felsic lithic crystal tuff,tuff,101
2738,GFS,FOID-RICH SYENITE / FOID MONZOSYENITE,foid rich syenite  foid monzosyenite,foid-syenite,100
2738,RLU,LSAP-ULTRAMAFIC PRECURSOR,lsap ultramafic precursor,unclassified_rock,80
2738,SCI,IRON FORMATION,iron formation,banded_iron_formation,90
2738,SSWF,FINE-GRAINED GREYWACKE / TURBIDITIC SANDSTONE,fine grained greywacke  turbiditic sandstone,sandstone,101
2738,TAT,ALLUVIUM-DOLOMITE/MAGNESITE,alluvium dolomite magnesite,alluvium,100
2738,TCG,COLLUVIUM-GOE.,colluvium goe ,colluvium,100
2738,TCY,COLLUVIUM-CLAY-RICH KAO,colluvium clay rich ,colluvium,100
2738,TEI,AEOLIAN DEPOSITS-IND HARDPANS,aeolian deposits ind ,aeolian_deposit,83
2738,TWM,SHEETWASH-MOT INCL. MEGA-MOT,sheetwash mot ,alluvium,100
2738,TWY,SHEETWASH-CLAY-RICH KAO,sheetwash clay rich ,alluvium,100
2738,TXD,GLACIAL TILL DEPOSITS-RED. CLAYS OR SILT,glacial till deposits red clays or silt,mud,101
2738,UX,PYROXENITE,pyroxenite,pyroxenite,101
2738,ASS,SILICA-SERICITE ALTN,silica sericite altn,unclassified_rock,67
2738,FRFP,RHYOLITE FELDSPAR PORPHYRY,rhyolite feldspar porphyry,porphyry,101
2738,GSA,ALKALIE FELDSPAR +/-QUARTZ SYENITE,alkalie feldspar + quartz syenite,syenite,101
2738,ZQB,QUARTZ-CEMENTED BRECCIA,quartz cemented breccia,breccia,101
2738,UK,KOMATIITE,komatiite,komatiite,101
2738,UH,HORNBLENDITE,hornblendite,hornblendite,101
2738,IAOP,ANDESITIC PORPHYRY,andesitic porphyry,porphyry,101
2738,SRCU,ROUNDED CLASTS / MONOMICT CONGLOMERATE,rounded clasts  monomict conglomerate,conglomerate,101
2738,SSOC,COARSE-GRAINED SANDSTONE,coarse grained sandstone,sandstone,101
2738,NRK,RESIDUAL SOIL-CALCAREOUS,residual soil calcareous,soil,100
2738,G,GRANITOID,granitoid,granitoid,101
2738,DYF,MASSIVE GYPCRETE,massive gypcrete,calcrete,101
2738,TXO,GLACIAL DEPOSITS-UND,glacial deposits und,unclassified_rock,58
2738,TCQ,COLLUVIUM-Q-RICH INCL. VEIN Q DETRITUS,colluvium q rich ,colluvium,100
2738,GRQP,GRANITIC QUARTZ PORPHYRY,granitic quartz porphyry,porphyry,101
2738,GRT,TONALITE,tonalite,tonalite,101
2738,GSQ,QUARTZ SYENITE,quartz syenite,syenite,101
2738,MTOL,BASALTIC / MAFIC TUFF - lithic,basaltic  mafic tuff  lithic,tuff,100
2738,MTOX,BASALTIC / MAFIC TUFF - crystal,basaltic  mafic tuff  crystal,tuff,100
2738,NS,NOT SAMPLED,not sampled,unclassified_rock,80
